Order_ID,Order_Date,Ship_Date,Ship_Mode,Country_Region,City,State_Province,Postal_Code,Customer_Name,Product_Name,Quantity,Discount
400959,2018-12-20,28,Expedited,United States,Newton,Massachusetts,02162,Lisa DeCherney,Eldon Image Series Black Desk Accessories,66,0.06
686548,2018-10-25,4,Standard Class,Mexico,Cuauhtemoc,Guerrero,40068,Janet Martin,Acme Kleencut Forged Steel Scissors,67,0.28
399114,2018-12-26,2,Standard Class,United States,Tulsa,Oklahoma,74116,Roland Fjeld,GE 30522EE2,35,0.24
190587,2018-09-21,12,Second Class,United States,Philadelphia,Pennsylvania,19178,Philisse Overcash,Xerox 205,6,0.3
506367,2018-08-23,30,Standard Class,United States,Orlando,Florida,32891,Emily Ducich,Xerox 1925,65,0.25
979217,2018-02-23,24,Standard Class,Canada,Notre-Dame-de-l'Île-Perrot,Québec,H9X,Trudy Glocke,50 per Pad,73,0.24
187043,2018-05-28,30,First Class,Canada,Lorraine,Québec,J7B,Benjamin Patterson,GE DSL Phone Line Filter,26,0.33
611953,2018-09-21,27,Standard Class,Mexico,Del Valle,Veracruz Llave,92125,Troy Staebel,5000/Box,18,0.75
108592,2018-05-11,20,Expedited,Mexico,San Diego,Mexico,56700,Mike Caudle,Plantronics CS 50-USB -Â headsetÂ - Convertible,96,0.47
959273,2018-11-16,2,Expedited,Mexico,San Isidro,Jalisco,45147,Brian Dahlen,Plymouth Boxed Rubber Bands by Plymouth,40,0.7
754205,2018-06-12,19,Standard Class,United States,Jamaica,New York,11470,Russell Applegate,Round Specialty Laser Printer Labels,8,0.05
14355,2018-08-12,14,Expedited,United States,Shawnee Mission,Kansas,66225,Nicole Brennan,Xerox 1988,33,0.07
901328,2018-02-24,19,Second Class,Mexico,Venustiano Carranza,Chiapas,30171,Randy Ferguson,ACCOHIDE Binder by Acco,51,0.31
868942,2018-06-27,21,Standard Class,Mexico,San Rafael,San Luis Potosi,79783,Christina VanderZanden,Xerox 203,100,0.24
681345,2018-11-26,20,Expedited,United States,Oklahoma City,Oklahoma,73142,Barry Franz,Akro Stacking Bins,91,0.37
48256,2018-11-28,19,Second Class,Canada,Duncan,British Columbia,V9L,Steven Roelle,Eldon Expressions Wood and Plastic Desk Accessories,56,0.46
88870,2018-02-11,14,Standard Class,Mexico,Libertad,Sonora,83450,Denny Blanton,Bravo II Megaboss 12-Amp Hard Body Upright,69,0.47
608222,2018-12-24,22,Second Class,United States,Lansing,Michigan,48912,Paul Stevenson,500 Sheets per Pack,13,0.46
532665,2018-09-01,17,Expedited,United States,Detroit,Michigan,48242,Dan Campbell,Gregg Ruled,53,0.08
609314,2018-06-14,4,First Class,Canada,Virden,Manitoba,J5V,Bruce Geld,Xerox 1957,57,0.45
21866,2018-06-21,5,First Class,United States,Phoenix,Arizona,85067,Laurel Beltran,SAFCO Arco Folding Chair,100,0.74
914592,2018-10-09,9,Expedited,United States,Evansville,Indiana,47737,Kean Thornton,Tenex Traditional Chairmats for Medium Pile Carpet,94,0.72
39239,2018-04-11,12,Standard Class,Canada,Carbonear,Newfoundland and Labrador,A1Y,Vivian Mathis,BIC Brite Liner Highlighters,35,0.71
7816,2018-09-29,18,First Class,Mexico,Rancho Nuevo,Veracruz Llave,91275,Julia Dunbar,Ebony,54,0.32
267341,2018-12-15,23,Second Class,Mexico,San Marcos,Guanajuato,36951,Mick Brown,SanDisk Cruzer 32 GB USB Flash Drive,22,0.51
455696,2018-10-06,21,Standard Class,United States,Memphis,Tennessee,38168,Ben Wallace,BIC Brite Liner Grip Highlighters,45,0.31
727091,2018-01-01,12,Expedited,United States,Chicago,Illinois,60609,Benjamin Patterson,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,60,0.54
874173,2018-06-23,27,Expedited,United States,Naples,Florida,34114,Tanja Norvell,400 Messages per Book,50,0.45
708942,2018-12-02,29,Standard Class,Canada,Beaconsfield,Québec,H9W,Shahid Hopkins,SanDisk Cruzer 32 GB USB Flash Drive,98,0.41
3070,2018-04-19,8,Second Class,Canada,Morden,Manitoba,R6M,Scott Cohen,Bush Heritage Pine Collection 5-Shelf Bookcase,22,0.65
888464,2018-04-10,10,Standard Class,United States,Seattle,Washington,98158,Vivek Gonzalez,Wilson Jones Legal Size Ring Binders,26,0.15
600590,2018-08-13,16,Second Class,United States,Buffalo,New York,14225,Carl Ludwig,Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf,63,0.37
339669,2018-12-19,19,Expedited,Canada,Hearst,Ontario,S4A,Rick Hansen,Maxell 4.7GB DVD-RW 3/Pack,74,0.28
751210,2018-11-09,28,First Class,United States,Atlanta,Georgia,30358,Thomas Thornton,Portable Personal File Box,83,0.53
491266,2018-01-14,11,Standard Class,Canada,Lavaltrie,Québec,J5T,Claudia Bergmann,Wire Frame,25,0.12
848202,2018-03-29,21,Expedited,Canada,Penhold,Alberta,L2E,Aaron Bergman,Tyvek  Top-Opening Peel & Seel Envelopes,89,0.0
57582,2018-02-02,21,Second Class,United States,Colorado Springs,Colorado,80935,Ben Peterman,Xerox 1965,18,0.57
491166,2018-03-26,11,Expedited,Mexico,Venustiano Carranza,Chiapas,30171,Karen Ferguson,Acco Pressboard Covers with Storage Hooks,81,0.21
720957,2018-08-11,10,Expedited,United States,Florence,South Carolina,29505,Chuck Magee,1,5,0.73
890440,2018-11-30,17,Standard Class,Mexico,Santa Cruz,Veracruz Llave,92733,Denise Monton,OSullivan 4-Shelf Bookcase in Odessa Pine,39,0.34
566067,2018-05-04,1,Expedited,United States,Vancouver,Washington,98682,Fred Wasserman,Blue,91,0.38
463008,2018-06-16,18,First Class,Canada,Lac-Mégantic,Québec,G6B,Eugene Barchas,Mitel 5320 IP Phone VoIP phone,27,0.1
893975,2018-05-04,10,Standard Class,United States,Washington,District of Columbia,20067,Jason Fortune-,100/Box,76,0.7
637490,2018-11-06,6,Standard Class,Mexico,San Luis,Coahuila De Zaragoza,27400,Tamara Manning,BOSTON Model 1800 Electric Pencil Sharpeners,83,0.24
765238,2018-01-13,19,First Class,United States,Columbus,Ohio,43231,Maureen Gnade,Canon PC1080F Personal Copier,57,0.69
719003,2018-10-09,11,Expedited,United States,Sacramento,California,94263,Rick Bensley,Economy #2 Pencils,97,0.44
123266,2018-08-04,8,Standard Class,United States,Midland,Texas,79705,Steve Carroll,Vtech CS6719,20,0.73
64836,2018-04-21,27,Expedited,United States,Knoxville,Tennessee,37995,Darrin Martin,Heavy Gauge Vinyl,26,0.3
430212,2018-08-10,25,Expedited,Mexico,Jardin,Veracruz Llave,93439,Jason Fortune-,Newell 335,12,0.4
571618,2018-06-30,12,Expedited,Canada,Newmarket,Ontario,L9N,James Peterman,9 1/2 x 11,40,0.3
203869,2018-05-20,6,Standard Class,United States,Columbus,Ohio,43231,Jeremy Pistek,Ibico Plastic Spiral Binding Combs,67,0.39
398150,2018-07-21,28,Expedited,United States,Vienna,Virginia,22184,Michael Dominguez,Staple magnet,93,0.03
186915,2018-09-01,11,First Class,Canada,Les Coteaux,Québec,J7X,Jas OCarroll,Griffin GC36547 PowerJolt SE Lightning Charger,59,0.54
169012,2018-10-30,21,First Class,United States,Cincinnati,Ohio,45223,Stewart Visinsky,100/Box,100,0.31
981202,2018-04-30,30,Second Class,United States,Fort Lauderdale,Florida,33330,Shirley Jackson,Eureka Recycled Copy Paper 8 1/2 x 11,69,0.25
886038,2018-05-28,7,Expedited,Canada,Matagami,Québec,N2M,Craig Leslie,Newell 320,96,0.75
339035,2018-11-09,25,First Class,Canada,Sainte-Thérèse,Québec,J7G,Dennis Bolton,3-ring staple pack,82,0.07
911906,2018-02-21,15,Second Class,United States,Des Moines,Iowa,50320,Tom Stivers,Wilson Jones Hanging View Binder,97,0.11
312628,2018-04-22,17,Expedited,United States,Inglewood,California,90398,Shahid Hopkins,Aluminum Document Frame,21,0.36
382567,2018-10-17,16,Expedited,Mexico,Francisco I Madero,Veracruz Llave,93995,Christine Kargatis,6 Color-Coded Adapter Outlets,17,0.51
749799,2018-02-15,21,First Class,Canada,Vegreville,Alberta,T9C,Sonia Sunley,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,60,0.05
943529,2018-10-19,3,Second Class,Canada,Catalina,Newfoundland and Labrador,B2V,Robert Waldorf,For Use as 4 or 5 14 Cubes,40,0.75
96483,2018-02-27,18,First Class,United States,Washington,District of Columbia,20210,Maurice Satty,Heavy Gauge Vinyl,72,0.67
14930,2018-11-08,14,Expedited,Mexico,Rancho Nuevo,San Luis Potosi,78430,Anthony Rawles,Bevis Round Conference Table Top,28,0.39
877137,2018-11-20,24,Standard Class,United States,Boise,Idaho,83722,Evan Minnotte,Logitech G602 Wireless Gaming Mouse,65,0.02
51746,2018-11-13,12,Expedited,United States,Rockford,Illinois,61105,Naresj Patel,Newell 321,20,0.21
354635,2018-06-22,15,Second Class,United States,Tulsa,Oklahoma,74103,Erin Ashbrook,Tuff Stuff Recycled Round Ring Binders,71,0.6
320957,2018-06-03,28,Expedited,United States,Fort Worth,Texas,76115,Sung Shariari,Button-String,35,0.42
237864,2018-10-11,5,Expedited,Mexico,San Jose,Veracruz Llave,95643,Dionis Lloyd,Xerox 195,53,0.37
830663,2018-05-14,22,Second Class,United States,El Paso,Texas,88530,Shahid Hopkins,Avery 483,97,0.25
829309,2018-11-08,27,Second Class,Canada,Orillia,Ontario,L3V,Natalie Fritzler,Executive Impressions 13 Clairmont Wall Clock,45,0.22
762901,2018-12-01,14,Standard Class,United States,Arlington,Virginia,22205,Mike Kennedy,Regeneration Desk Collection,67,0.15
783161,2018-07-23,2,Standard Class,United States,Washington,District of Columbia,20078,Michael Nguyen,Collection System,64,0.15
947561,2018-03-01,29,First Class,United States,Charlotte,North Carolina,28263,Valerie Mitchum,Aluminum Document Frame,67,0.37
38501,2018-05-16,9,Second Class,Canada,Drummondville,Québec,J2E,Ken Black,Contract Clock,39,0.16
55501,2018-02-05,1,First Class,United States,Wichita,Kansas,67260,Amy Cox,Xerox 1965,74,0.65
254277,2018-12-14,17,Standard Class,United States,Orlando,Florida,32835,Mick Brown,Lexmark MX611dhe Monochrome Laser Printer,49,0.73
882879,2018-03-26,13,Expedited,United States,Rockford,Illinois,61110,Michael Stewart,Binder Clips by OIC,46,0.69
80876,2018-12-22,30,Expedited,United States,Detroit,Michigan,48217,Sung Shariari,Angle-D Binders with Locking Rings,90,0.05
500766,2018-03-03,29,Standard Class,United States,Atlanta,Georgia,30351,Thomas Brumley,Polycom CX300 Desktop Phone USB VoIP phone,28,0.48
653277,2018-11-19,5,First Class,Canada,Port-Cartier,Québec,G5B,Carlos Daly,Wilson Jones Turn Tabs Binder Tool for Ring Binders,91,0.37
929687,2018-06-04,25,Second Class,Canada,South River,Ontario,P3Y,Corinna Mitchell,Xerox 1985,91,0.51
100113,2018-01-09,21,First Class,United States,San Jose,California,95108,Jim Epp,Hewlett Packard LaserJet 3310 Copier,87,0.16
69984,2018-07-17,18,Expedited,United States,Washington,District of Columbia,56944,Sean ODonnell,Bevis Traditional Conference Table Top,46,0.56
265497,2018-07-22,2,Standard Class,United States,Houston,Texas,77065,Laura Armstrong,Staples,12,0.1
255703,2018-12-20,6,Expedited,United States,Tucson,Arizona,85715,Edward Hooks,DIXON Ticonderoga Erasable Checking Pencils,91,0.71
226641,2018-06-25,13,First Class,Mexico,La Guadalupe,Oaxaca,71703,Roy Collins,Avery 490,62,0.71
471680,2018-04-12,28,First Class,Canada,Norfolk County,Ontario,T0C,Clay Rozendal,Avery Non-Stick Binders,49,0.45
393944,2018-02-23,12,Expedited,United States,Houston,Texas,77288,Dave Kipp,6 Color-Coded Adapter Outlets,46,0.38
666465,2018-08-24,30,Standard Class,Mexico,Loma Bonita,Mexico,52740,Anna HÃ¤berlin,GBC Prestige Therm-A-Bind Covers,10,0.32
116109,2018-02-21,4,Second Class,Canada,Kirkland,Québec,H9J,Thomas Brumley,Newell 335,43,0.28
957672,2018-03-26,18,Second Class,Mexico,Las Flores,Oaxaca,70317,David Smith,36,5,0.58
785431,2018-07-05,13,Second Class,Canada,Toronto,Ontario,M7A,Dave Poirier,Lip 20 x 11 -90 Degree Angle,20,0.36
749405,2018-11-13,10,Expedited,United States,Cincinnati,Ohio,45213,Bruce Galang,SAFCO Boltless Steel Shelving,45,0.15
536982,2018-11-13,18,Standard Class,Canada,Lacombe,Alberta,T4L,Mark Packer,Fellowes Binding Cases,23,0.61
50061,2018-06-02,18,Second Class,Mexico,San Rafael,Guerrero,41640,"",Black,97,0.03
133743,2018-10-07,20,First Class,Mexico,Francisco I Madero,Coahuila De Zaragoza,26010,Thea Hendricks,Angle-D Ring Binders,71,0.44
750632,2018-09-21,9,Standard Class,Canada,Vanderhoof,British Columbia,G9A,Toby Gnade,Acrylic Self-Standing Desk Frames,32,0.24
541648,2018-06-18,4,Expedited,Canada,Lambton Shores,Ontario,J5T,Sam Zeldin,Pressboard Covers with Storage Hooks,46,0.01
718304,2018-03-05,18,Second Class,United States,Oceanside,California,92056,Karen Seio,Executive Impressions 13 Chairman Wall Clock,12,0.61
243272,2018-04-03,29,Expedited,United States,Lexington,Kentucky,40510,Natalie Webber,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,22,0.11
263663,2018-06-26,3,Second Class,Canada,Bécancour,Québec,G9H,Adam Shillingsburg,Yellow,3,0.03
90492,2018-10-23,27,Standard Class,Canada,Saint-Constant,Québec,J5A,Philisse Overcash,File Shuttle II and Handi-File,9,0.29
561149,2018-04-24,26,Second Class,United States,Des Moines,Iowa,50320,Arthur Wiediger,Deflect-o DuraMat Lighweight,18,0.26
902570,2018-10-06,17,Expedited,Mexico,Benito Juarez,Chihuahua,31540,Michael Chen,Smoke,60,0.59
236679,2018-06-23,3,Expedited,Mexico,Progreso,Chihuahua,31210,Alejandro Grove,Staple-on labels,23,0.11
470347,2018-03-19,16,Expedited,United States,Charleston,West Virginia,25331,Edward Becker,White,3,0.19
246678,2018-01-07,17,Standard Class,United States,San Francisco,California,94132,Seth Vernon,Newell 35,51,0.6
389692,2018-07-28,23,Standard Class,Canada,Fox Creek,Alberta,E4B,Michael Granlund,Avery 513,62,0.04
928793,2018-12-28,5,First Class,United States,Tulsa,Oklahoma,74184,Don Jones,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,88,0.47
343182,2018-07-04,19,Standard Class,United States,Waterbury,Connecticut,06705,Janet Martin,Round Specialty Laser Printer Labels,59,0.66
229738,2018-11-15,24,Standard Class,United States,Fort Smith,Arkansas,72905,Ruben Dartt,Aluminum Document Frame,58,0.69
110687,2018-01-06,25,Standard Class,United States,Naples,Florida,34102,Doug Bickford,AT&T 1080 Corded phone,10,0.53
468030,2018-04-27,29,Standard Class,Canada,Morris,Manitoba,H8P,Nora Pelletier,Xerox 1921,89,0.11
481740,2018-10-28,22,Standard Class,United States,Toledo,Ohio,43605,Michelle Ellison,Avery Durable Binders,33,0.72
499117,2018-05-25,27,Second Class,Mexico,Las Palmas,Oaxaca,71984,Sonia Cooley,Vtech CS6719,55,0.22
474066,2018-12-27,17,Second Class,Canada,Norman Wells,Northwest Territories,H3G,Anna Gayman,Xerox 213,93,0.59
369157,2018-05-23,7,Standard Class,United States,Corpus Christi,Texas,78410,Christopher Conant,Hypercom P1300 Pinpad,57,0.16
475810,2018-10-10,30,First Class,Mexico,San Francisco,Jalisco,46175,Kelly Andreada,Fellowes Mighty 8 Compact Surge Protector,49,0.59
537548,2018-02-07,15,Standard Class,Canada,Fort Macleod,Alberta,V6S,Beth Fritzler,3D Systems Cube Printer,20,0.3
776380,2018-02-11,13,Standard Class,United States,Charlotte,North Carolina,28235,Jonathan Howell,Ultra Door Pull Handle,55,0.08
926290,2018-10-27,12,Expedited,United States,New York City,New York,10175,Chloris Kastensmidt,Newell 34,80,0.25
865366,2018-07-01,13,Second Class,Canada,Hanna,Alberta,T6L,Saphhira Shifley,Advantus Plastic Paper Clips,7,0.47
378096,2018-12-23,26,First Class,United States,Jacksonville,Florida,32255,Michael Dominguez,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,28,0.06
909355,2018-11-27,14,First Class,Mexico,Lazaro Cardenas,Tamaulipas,87326,David Bremer,Cisco SPA 501G IP Phone,8,0.28
645730,2018-02-11,6,Expedited,United States,Pasadena,California,91186,Clay Rozendal,Ideal Clamps,89,0.12
648561,2018-10-16,29,Standard Class,Mexico,Cuauhtemoc,Morelos,62767,Marc Harrigan,OSullivan Living Dimensions 5-Shelf Bookcases,30,0.29
540750,2018-12-17,27,First Class,Canada,Taber,Alberta,T1G,Brian Stugart,Gray,97,0.55
579214,2018-10-26,8,Standard Class,Mexico,Jardin,Veracruz Llave,93439,Guy Armstrong,60w x 37-1/2d,100,0.47
165152,2018-05-22,15,First Class,Canada,Saint-Bruno-de-Montarville,Québec,J3V,Tom Ashbrook,Belkin 8 Outlet Surge Protector,45,0.02
109090,2018-07-31,8,Second Class,Mexico,El Carmen,Mexico,54927,Jill Trafton,Sanford EarthWrite Recycled Pencils,73,0.48
640379,2018-12-25,3,First Class,United States,Glendale,California,91210,Andrew Gjertsen,OSullivan 4-Shelf Bookcase in Odessa Pine,30,0.07
322642,2018-11-04,21,Expedited,United States,Boston,Massachusetts,02203,Rick Duston,Dixon My First Ticonderoga Pencil,50,0.2
908111,2018-09-04,30,First Class,United States,Pittsburgh,Pennsylvania,15286,Stewart Carmichael,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base,60,0.51
276057,2018-11-23,25,Expedited,United States,Bronx,New York,10464,Sylvia Foulston,Colored Push Pins,64,0.06
510066,2018-10-30,6,Second Class,Canada,Lavaltrie,Québec,J5T,Ben Peterman,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,74,0.44
618872,2018-12-01,29,Expedited,United States,Los Angeles,California,90065,Hallie Redmond,5 3/8â€ x 11â€,48,0.11
805693,2018-02-01,4,Second Class,Canada,New-Richmond,Québec,J7R,Andy Yotov,Wireless Extenders zBoost YX545 SOHO Signal Booster,85,0.75
201261,2018-03-06,6,Standard Class,Canada,Harbour Breton,Newfoundland and Labrador,M4N,Dave Brooks,Hon 5100 Series Wood Tables,16,0.08
807028,2018-10-01,21,First Class,Canada,Powassan,Ontario,E3G,Ryan Akin,Eldon Fold N Roll Cart System,86,0.3
241616,2018-07-16,13,Standard Class,United States,Philadelphia,Pennsylvania,19191,Aaron Bergman,Hon GuestStacker Chair,32,0.22
901280,2018-06-30,22,First Class,Canada,Campbellton,New Brunswick,E3N,Claudia Bergmann,Novimex Swivel Fabric Task Chair,46,0.52
779953,2018-07-29,18,Second Class,Canada,Bay Roberts,Newfoundland and Labrador,V3B,Benjamin Venier,Tennsco Snap-Together Open Shelving Units,69,0.04
803454,2018-05-07,10,Second Class,United States,Daytona Beach,Florida,32123,Nora Pelletier,Insertable Tab Post Binder Dividers,8,0.11
