Order_ID,Order_Date,Ship_Date,Ship_Mode,Country_Region,City,State_Province,Postal_Code,Customer_Name,Product_Name,Quantity,Discount
284027,2022-02-13,10,Standard Class,United States,Seattle,Washington,98185,Justin Ritter,Angle-D Ring Binders,100,0.64
969462,2022-10-16,7,Standard Class,Mexico,Guadalupe,Jalisco,45310,Elizabeth Moffitt,Corner Table,15,0.49
602964,2022-05-31,8,Second Class,United States,New York City,New York,10170,Catherine Glotzbach,Belkin 8 Outlet Surge Protector,67,0.75
945860,2022-10-03,10,Standard Class,Canada,Claresholm,Alberta,V2T,Craig Carroll,OIC #2 Pencils,19,0.3
265219,2022-09-16,5,Expedited,United States,Durham,North Carolina,27705,Lena Cacioppo,Dixon Prang Watercolor Pencils,77,0.03
175965,2022-12-30,29,Expedited,Mexico,Vista Hermosa,Guanajuato,38542,Mitch Willingham,Avery 513,78,0.21
117203,2022-06-12,11,First Class,Mexico,Benito Juarez,Mexico,57000,Anthony Witt,24-Hour Round Wall Clock,96,0.61
919500,2022-11-03,10,Expedited,United States,Pensacola,Florida,32575,Hilary Holden,Avery Round Ring Poly Binders,40,0.53
537353,2022-01-03,12,Expedited,Mexico,Zaragoza,Chiapas,30800,Toby Gnade,Wirebound Service Call Books,96,0.21
430250,2022-07-14,19,Expedited,United States,Hagerstown,Maryland,21747,Katherine Ducich,Avery 492,51,0.01
883264,2022-09-06,17,Standard Class,United States,Knoxville,Tennessee,37914,Bill Eplett,Recycled Steel Personal File for Standard File Folders,94,0.35
281639,2022-07-18,20,Standard Class,Mexico,El Porvenir,Chiapas,29920,Fred McMath,Letter Size Cart,56,0.53
495204,2022-05-27,23,Standard Class,Mexico,Hidalgo,Veracruz Llave,96980,Cynthia Arntzen,BIC Brite Liner Grip Highlighters,27,0.36
74683,2022-11-20,26,First Class,Mexico,Jose Maria Morelos,Veracruz Llave,94453,Parhena Norris,OSullivan Elevations Bookcase,70,0.1
276175,2022-04-16,18,Expedited,United States,Washington,District of Columbia,20220,Sue Ann Reed,Gray/Clear,40,0.16
87397,2022-06-29,14,Expedited,Canada,Killam,Alberta,A0A,Stephanie Phelps,Avery 499,82,0.37
447949,2022-03-09,14,Standard Class,Canada,Nanton,Alberta,L5M,Tony Sayre,Avery 505,91,0.69
482285,2022-12-09,22,Expedited,United States,Washington,District of Columbia,20530,Corey Roper,Black,28,0.46
442791,2022-05-02,29,Second Class,Canada,Gibbons,Alberta,M1E,Benjamin Patterson,Avery 51,4,0.09
694554,2022-12-06,19,First Class,United States,Columbia,Missouri,65211,Dorothy Badders,Dark Blue,82,0.47
642966,2022-06-04,3,Expedited,United States,Tucson,Arizona,85754,Max Jones,AT&T TR1909W,1,0.58
571357,2022-01-21,11,Standard Class,Mexico,La Esperanza,Michoacan De Ocampo,58337,Monica Federle,3D Systems Cube Printer,97,0.01
305821,2022-09-03,15,Second Class,Canada,Fairview,Alberta,L1M,Sandra Flanagan,24-lb,84,0.47
9185,2022-12-08,9,Standard Class,United States,Fort Worth,Texas,76178,Michelle Huthwaite,Acme Forged Steel Scissors with Black Enamel Handles,100,0.28
656570,2022-04-15,27,Expedited,United States,Philadelphia,Pennsylvania,19120,Scott Cohen,Fellowes Officeware Wire Shelving,49,0.67
570940,2022-06-18,1,Standard Class,United States,Lexington,Kentucky,40524,Mark Cousins,No Bevel Mat for Low Pile Carpeting,20,0.27
672845,2022-07-03,2,First Class,Mexico,Buenos Aires,Sonora,83344,Daniel Raglin,GE 4 Foot Flourescent Tube,46,0.43
58439,2022-12-01,19,Expedited,United States,Alexandria,Virginia,22313,Karen Bern,Wood Base,42,0.46
624772,2022-07-15,25,Standard Class,Canada,Kensington,Prince Edward Island,S7K,Nora Paige,BIC Brite Liner Grip Highlighters,21,0.15
873727,2022-01-15,19,First Class,United States,Jacksonville,Florida,32255,Bryan Mills,Boston 16750 Black Compact Battery Pencil Sharpener,20,0.32
634095,2022-12-28,17,Second Class,United States,Saint Louis,Missouri,63136,Alejandro Savely,TOPS Carbonless Receipt Book,1,0.16
849458,2022-02-20,16,Second Class,Canada,Bassano,Alberta,M5G,Shirley Daniels,Xerox 1924,79,0.71
705004,2022-11-13,23,First Class,Canada,Swift Current,Saskatchewan,S9H,Adam Bellavance,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,85,0.22
37307,2022-08-03,13,Second Class,United States,Philadelphia,Pennsylvania,19151,Saphhira Shifley,Bevis Round Conference Table Top,50,0.68
101189,2022-12-29,7,Expedited,Mexico,Santo Tomas,Mexico,54783,Claudia Bergmann,Sanford Colorific Scented Colored Pencils,76,0.15
462676,2022-03-01,29,Expedited,United States,Savannah,Georgia,31416,Evan Bailliet,Peel-Off China Markers,33,0.51
150024,2022-08-10,5,Standard Class,United States,Syracuse,New York,13205,John Lee,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,40,0.65
842058,2022-07-02,9,Standard Class,United States,Boca Raton,Florida,33487,Patrick Bzostek,#2 by Central Association for the Blind,72,0.4
116020,2022-12-28,15,First Class,Mexico,Los Pinos,Tamaulipas,87140,Todd Boyes,Electrix Incandescent Magnifying Lamp,42,0.74
780537,2022-07-06,2,Expedited,Mexico,Emiliano Zapata,Coahuila De Zaragoza,25740,Steve Chapman,GBC DocuBind P100 Manual Binding Machine,95,0.26
26873,2022-09-28,3,Second Class,United States,Atlanta,Georgia,30351,Delfina Latchford,Cardinal Slant-D Ring Binder,72,0.63
462544,2022-02-13,2,Standard Class,United States,Corpus Christi,Texas,78410,Robert Barroso,Tenex Carpeted,58,0.74
37948,2022-11-16,24,First Class,United States,Atlanta,Georgia,31136,Pete Armstrong,Xerox 1966,21,0.56
930491,2022-02-21,29,First Class,Mexico,San Francisco,Guerrero,41600,Ken Heidel,12 X 8 1/2,49,0.51
39392,2022-03-29,11,First Class,Canada,Sainte-Anne-des-Monts,Québec,L8P,Sylvia Foulston,Xerox 1944,20,0.24
959548,2022-06-28,27,First Class,Canada,Kentville,Nova Scotia,B4N,Chad Sievert,Office Star - Task Chair with Contemporary Loop Arms,76,0.24
323631,2022-05-02,6,First Class,Mexico,La Esperanza,Michoacan De Ocampo,58337,Keith Herrera,Advantus Push Pins,87,0.04
432990,2022-12-01,12,Second Class,United States,Charleston,West Virginia,25331,Sam Craven,GE 30522EE2,61,0.43
512213,2022-10-07,13,First Class,Canada,Cowansville,Québec,J2K,Harry Marie,Space Solutions HD Industrial Steel Shelving.,34,0.47
245757,2022-12-01,25,Standard Class,Canada,Penhold,Alberta,L2E,Maribeth Schnelling,Newell 315,43,0.51
312859,2022-07-25,9,Standard Class,United States,Beaumont,Texas,77705,James Lanier,Deflect-o DuraMat Lighweight,23,0.1
848468,2022-01-18,8,Standard Class,United States,Miami,Florida,33190,Amy Cox,Acco PRESSTEX Data Binder with Storage Hooks,9,0.64
627700,2022-12-24,6,Second Class,United States,Tampa,Florida,33647,Nick Radford,Avery 485,90,0.4
15260,2022-08-18,20,First Class,Canada,Lanigan,Saskatchewan,J7A,Rick Bensley,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7,0.21
270265,2022-08-16,19,First Class,Mexico,Vista Hermosa,Tamaulipas,87078,Stewart Carmichael,Plymouth Boxed Rubber Bands by Plymouth,25,0.6
573986,2022-07-15,4,Expedited,United States,Los Angeles,California,90030,Cyma Kinney,Newell 315,12,0.03
769838,2022-01-27,9,First Class,United States,Bronx,New York,10459,Tracy Zic,Hon 94000 Series Round Tables,58,0.42
998173,2022-06-06,19,First Class,Mexico,El Alamo,Sonora,83448,Nick Radford,14 7/8 x 11,62,0.73
915050,2022-09-26,26,Second Class,Canada,Martensville,Saskatchewan,L3R,Sonia Sunley,Vtech CS6719,41,0.29
990176,2022-01-05,30,Expedited,United States,Norfolk,Virginia,23514,Beth Fritzler,Recycled Pressboard Report Cover with Reinforced Top Hinge,94,0.47
104434,2022-01-01,19,First Class,United States,Lincoln,Nebraska,68517,Scott Williamson,Baked Enamel Finish on Steel,85,0.45
333858,2022-05-25,16,Expedited,Mexico,San Juan,Mexico,56030,Jasper Cacioppo,Howard Miller 13 Diameter Goldtone Round Wall Clock,69,0.62
774839,2022-07-06,19,Second Class,Canada,Dollard-Des Ormeaux,Québec,H9P,Khloe Miller,Newell 341,31,0.66
909787,2022-09-21,20,First Class,United States,Atlanta,Georgia,30328,Stuart Calhoun,Newell 35,31,0.37
545566,2022-12-26,10,Second Class,United States,Greenville,South Carolina,29605,Maureen Gnade,Xerox 1884,91,0.73
238226,2022-03-07,21,Expedited,United States,Bronx,New York,10459,Toby Braunhardt,White,92,0.21
799837,2022-10-02,23,Second Class,United States,Palatine,Illinois,60078,Joni Wasserman,Black,29,0.53
636201,2022-07-26,4,Second Class,Canada,Gananoque,Ontario,K7G,Joe Elijah,Hewlett Packard LaserJet 3310 Copier,12,0.23
202577,2022-05-25,25,Expedited,Canada,Belleville,Ontario,K8P,Matt Connell,Samsung Galaxy Mega 6.3,31,0.38
529437,2022-02-26,25,Expedited,United States,South Bend,Indiana,46620,Lindsay Shagiari,OSullivan 4-Shelf Bookcase in Odessa Pine,93,0.43
260880,2022-10-10,1,First Class,Mexico,El Cerrito,Jalisco,48203,Jay Kimmel,Newell 340,52,0.36
755508,2022-11-23,6,Second Class,Canada,Notre-Dame-de-l'Île-Perrot,Québec,H9X,Julie Prescott,4 x 5 1/4,100,0.1
108589,2022-01-24,29,Second Class,United States,Santa Fe,New Mexico,87505,Jennifer Jackson,3M Polarizing Task Lamp with Clamp Arm,28,0.29
868461,2022-07-31,11,Standard Class,United States,Dallas,Texas,75379,Jeremy Lonsdale,Acco Smartsocket Table Surge Protector,49,0.33
204046,2022-12-20,13,First Class,United States,Fresno,California,93773,Eugene Hildebrand,Southworth 25% Cotton Granite Paper & Envelopes,15,0.63
286961,2022-03-15,18,Expedited,United States,Schaumburg,Illinois,60193,Tracy Poddar,Medium Soft,27,0.72
584325,2022-07-13,5,Expedited,United States,Austin,Texas,78726,Jeremy Pistek,Xerox 21,11,0.47
665926,2022-06-29,17,Standard Class,Canada,Viking,Alberta,E4G,Max Ludwig,Avery Hole Reinforcements,29,0.54
646644,2022-05-29,21,Expedited,United States,Hartford,Connecticut,06152,Corey Catlett,Black,93,0.34
193113,2022-11-21,12,Standard Class,Mexico,La Paz,Oaxaca,71161,Mary ORourke,Adams Telephone Message Book w/Frequently-Called Numbers Space,45,0.74
886174,2022-10-13,12,First Class,United States,Toledo,Ohio,43656,Harry Greene,Southworth 25% Cotton Granite Paper & Envelopes,21,0.3
421325,2022-01-10,16,First Class,Mexico,Nueva Esperanza,Veracruz Llave,94242,Natalie Fritzler,9 1/2 x 12 1/2,86,0.03
534824,2022-12-01,17,First Class,Canada,New-Richmond,Québec,J7R,Frank Gastineau,Global High-Back Leather Tilter,43,0.69
300272,2022-10-16,15,First Class,Mexico,Obrera,Veracruz Llave,96370,Kelly Williams,Avery 488,33,0.31
244586,2022-09-12,13,Standard Class,Canada,Torbay,Newfoundland and Labrador,A1K,Joel Jenkins,Newell 315,98,0.69
677469,2022-11-12,14,First Class,United States,Littleton,Colorado,80126,Naresj Patel,Xerox 1995,96,0.35
699914,2022-10-03,23,Second Class,United States,Tacoma,Washington,98442,Craig Reiter,Turquoise Lead Holder with Pocket Clip,68,0.2
790577,2022-08-09,9,Standard Class,Mexico,San Antonio,Tamaulipas,88710,John Lee,Newell 329,19,0.01
676708,2022-04-19,12,Expedited,Canada,Repentigny,Québec,J6V,Nat Carroll,Avery 506,84,0.61
45510,2022-09-12,18,First Class,United States,New York City,New York,10060,Deanra Eno,100 Watts,17,0.52
457700,2022-10-31,18,Expedited,Canada,Norman Wells,Northwest Territories,H3G,Ruben Dartt,Acrylic Self-Standing Desk Frames,33,0.59
701036,2022-03-15,11,First Class,Mexico,Rafael Hernandez Ochoa,Veracruz Llave,93995,Sara Luxemburg,Newell 312,75,0.67
374849,2022-05-10,18,Standard Class,United States,Boca Raton,Florida,33487,Jamie Kunitz,LF Elite 3D Dazzle Designer Hard Case Cover,6,0.52
229414,2022-08-17,16,Second Class,Canada,Stettler,Alberta,G8J,Alan Dominguez,Advantus Push Pins,78,0.48
620020,2022-12-10,14,Expedited,Mexico,Lazaro Cardenas,Nayarit,63807,Becky Pak,Yellow Ink,99,0.06
126706,2022-06-22,26,Expedited,United States,Asheville,North Carolina,28805,Susan Pistek,Executive Impressions 12 Wall Clock,32,0.56
17783,2022-08-25,17,First Class,United States,Garden Grove,California,92844,Mitch Webber,Iceberg Nesting Folding Chair,97,0.16
593005,2022-06-13,16,First Class,United States,Portland,Oregon,97240,Aaron Bergman,Strathmore Photo Frame Cards,43,0.43
126429,2022-04-24,11,First Class,United States,Louisville,Kentucky,40293,Liz Preis,Avery Hidden Tab Dividers for Binding Systems,63,0.26
47525,2022-04-01,27,Standard Class,United States,Long Beach,California,90831,Neoma Murray,GBC Wire Binding Combs,75,0.61
502800,2022-05-05,7,First Class,Mexico,San Antonio,Oaxaca,71200,Stephanie Ulpright,TOPS Carbonless Receipt Book,15,0.44
485860,2022-03-02,12,Standard Class,United States,Grand Rapids,Michigan,49510,Liz Thompson,C-Line Peel & Stick Add-On Filing Pockets,59,0.47
346139,2022-03-03,15,Expedited,United States,Toledo,Ohio,43656,Dave Brooks,Tyvek Interoffice Envelopes,92,0.54
779168,2022-05-31,17,Standard Class,Mexico,Benito Juarez,Tamaulipas,88930,Natalie DeCherney,11 x 14-7/8,98,0.52
76852,2022-12-23,12,Second Class,Canada,Wingham,Ontario,T5K,Tracy Hopkins,Cisco Unified IP Phone 7945G VoIP phone,85,0.33
476198,2022-01-27,18,Expedited,United States,Sacramento,California,95818,Jason Klamczynski,10-Outlet,89,0.6
816498,2022-07-11,15,First Class,Canada,Lorraine,Québec,J7B,Kelly Collister,Phone,53,0.5
81811,2022-12-22,16,Standard Class,United States,Atlanta,Georgia,30343,Todd Sumrall,Blue,25,0.73
403468,2022-09-04,1,Second Class,United States,Chicago,Illinois,60619,Christine Abelman,Xerox 1992,82,0.39
749537,2022-04-30,27,Expedited,Canada,Maskinongé,Québec,T7A,Linda Cazamias,Premium Writing Pencils,6,0.17
69263,2022-12-23,5,First Class,Canada,Wabana,Newfoundland and Labrador,V7X,Shirley Schmidt,Xerox 229,62,0.28
647361,2022-02-28,9,First Class,United States,Seattle,Washington,98104,Katherine Ducich,Chisel Tip,1,0.08
307500,2022-04-27,11,Standard Class,Canada,Rocky Mountain House,Alberta,T4T,Kean Takahito,Ultra Door Pull Handle,14,0.73
364076,2022-09-29,18,Standard Class,Mexico,Santa Fe,Nuevo Leon,64540,Chad Cunningham,Monaural,82,0.06
147573,2022-07-21,19,Standard Class,United States,El Paso,Texas,88514,Karen Daniels,Hon Metal Bookcases,51,0.68
424354,2022-02-12,22,Expedited,Mexico,La Cruz,Guanajuato,36770,Chris Selesnick,Avery 518,60,0.22
703847,2022-06-05,21,First Class,United States,Stockton,California,95205,Karen Seio,Tennsco Snap-Together Open Shelving Units,11,0.15
51952,2022-04-29,15,First Class,United States,Arlington,Texas,76011,Sally Knutson,Portable Personal File Box,37,0.56
850823,2022-04-14,22,Second Class,United States,Irvine,California,92619,Chad Cunningham,Panasonic Kx-TS550,90,0.39
418272,2022-04-14,2,Standard Class,Mexico,Buenos Aires,Veracruz Llave,93380,Irene Maddox,Plantronics Audio 478 Stereo USB Headset,67,0.0
196907,2022-11-24,23,Second Class,Mexico,Emiliano Zapata,Tamaulipas,88759,Brenda Bowman,Light Blue,21,0.63
351691,2022-08-06,21,Second Class,Mexico,Obrera,Chihuahua,32050,Thomas Seio,Newell 340,19,0.48
338594,2022-05-04,27,Expedited,Mexico,Vista Hermosa,Guanajuato,38542,Ken Brennan,GBC DocuBind 200 Manual Binding Machine,31,0.05
545433,2022-11-24,13,Expedited,Canada,Whistler,British Columbia,N0K,Doug Jacobs,Xerox 1931,57,0.27
368832,2022-03-16,6,Second Class,United States,Boston,Massachusetts,02283,Charles McCrossin,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders,98,0.19
400101,2022-07-06,2,Standard Class,United States,Austin,Texas,78759,Thomas Boland,Hon 5100 Series Wood Tables,39,0.05
80058,2022-12-20,21,Second Class,United States,Long Beach,California,90805,Craig Carreira,GBC Plastic Binding Combs,2,0.61
254803,2022-01-28,2,Standard Class,United States,Washington,District of Columbia,20520,Matthew Clasen,SanDisk Cruzer 32 GB USB Flash Drive,45,0.13
587028,2022-10-19,18,Expedited,Mexico,Lazaro Cardenas,Michoacan De Ocampo,60340,Edward Hooks,Boston Home & Office Model 2000 Electric Pencil Sharpeners,12,0.01
362829,2022-04-23,14,First Class,United States,Greensboro,North Carolina,27404,Brian DeCherney,Safco Wire Cube Shelving System,74,0.41
713597,2022-12-27,24,First Class,United States,Wilkes Barre,Pennsylvania,18706,Logan Haushalter,Acme Office Executive Series Stainless Steel Trimmers,18,0.01
939440,2022-08-12,23,Standard Class,Mexico,Miguel Hidalgo,Guerrero,39120,Bobby Odegard,Prang Colored Pencils,13,0.03
172880,2022-01-29,27,Standard Class,United States,Dearborn,Michigan,48126,Victoria Brennan,Logitech Wireless Anywhere Mouse MX for PC and Mac,68,0.5
569572,2022-01-30,27,Standard Class,Mexico,Adolfo Lopez Mateos,Mexico,56528,Ricardo Emerson,8-1/2 x 11,27,0.52
886736,2022-12-14,11,Expedited,Canada,Brant,Ontario,N3T,Justin Hirsh,Cardinal Holdit Business Card Pockets,15,0.52
156955,2022-11-04,22,Expedited,Mexico,Santo Tomas,Mexico,54783,Barbara Fisher,5 1/2 x 4,26,0.03
467381,2022-03-20,3,First Class,Canada,Cornwall,Prince Edward Island,L4E,Logan Haushalter,Heavy Gauge Vinyl,80,0.29
47722,2022-07-12,9,Second Class,Canada,Alberton,Prince Edward Island,P7K,Eric Barreto,Lesro Sheffield Collection Coffee Table,90,0.66
747626,2022-02-08,26,Expedited,United States,Pittsburgh,Pennsylvania,15266,Shahid Collister,Wirebound Service Call Books,66,0.13
267694,2022-08-13,23,Expedited,United States,Amarillo,Texas,79171,Bryan Mills,Bretford CR8500 Series Meeting Room Furniture,81,0.73
965438,2022-03-27,14,Standard Class,United States,Washington,District of Columbia,56944,Ed Ludwig,American Pencil,21,0.37
940027,2022-06-26,28,Second Class,United States,Valdosta,Georgia,31605,Joy Bell-,Avery Poly Binder Pockets,55,0.08
47411,2022-10-03,7,Second Class,Mexico,San Antonio,Puebla,72089,Tamara Manning,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,94,0.67
304422,2022-04-15,12,Second Class,Canada,Lions Bay,British Columbia,K4K,Maribeth Dona,Hon Deluxe Fabric Upholstered Stacking Chairs,84,0.55
309632,2022-03-03,19,Standard Class,United States,Sacramento,California,94263,Katrina Edelman,Blank,27,0.59
684674,2022-10-08,24,Expedited,Canada,Gananoque,Ontario,K7G,Brendan Dodson,Pressboard Covers with Storage Hooks,83,0.33
593936,2022-02-13,2,First Class,United States,Lawrenceville,Georgia,30245,Bart Watters,Bevis Steel Folding Chairs,35,0.73
638633,2022-10-02,13,Standard Class,United States,Tacoma,Washington,98447,Sean Braxton,Two 4 1/4 x 5 Forms per Page,10,0.57
68258,2022-02-24,21,Expedited,Canada,Notre-Dame-de-l'Île-Perrot,Québec,H9X,Dave Brooks,VTech DS6151,52,0.67
173024,2022-05-22,24,First Class,United States,Garland,Texas,75044,Sean ODonnell,Sharp AL-1530CS Digital Copier,15,0.35
265582,2022-10-19,23,First Class,United States,Chattanooga,Tennessee,37410,Evan Bailliet,GBC DocuBind TL300 Electric Binding System,59,0.2
394198,2022-12-24,19,First Class,United States,San Diego,California,92165,Neil Cohen,Avery 3 1/2 Diskette Storage Pages,15,0.53
694660,2022-12-11,23,First Class,Mexico,5 de Mayo,Veracruz Llave,93350,Paul Knutson,Wood Base,73,0.49
774538,2022-01-12,25,First Class,Mexico,San Isidro,Coahuila De Zaragoza,27990,Paul Gonzalez,Sharp AL-1530CS Digital Copier,97,0.72
622383,2022-07-24,29,Standard Class,United States,Richmond,Virginia,23272,Aaron Smayling,Eldon Simplefile Box Office,40,0.28
223696,2022-12-21,17,Expedited,Mexico,Primero de Mayo,Coahuila De Zaragoza,27944,Laurel Elliston,Rounded Back,91,0.7
849115,2022-01-07,23,Expedited,United States,Dallas,Texas,75210,Steve Carroll,Fellowes Binding Cases,1,0.26
743686,2022-02-12,6,Second Class,Mexico,Benito Juarez,Guerrero,41800,Adam Bellavance,Hon Deluxe Fabric Upholstered Stacking Chairs,27,0.04
437012,2022-08-27,17,Expedited,United States,Lakeland,Florida,33805,Giulietta Baptist,X-Base,4,0.63
449838,2022-09-19,26,Second Class,Canada,Bécancour,Québec,G9H,Carlos Soltero,Wilson Electronics DB Pro Signal Booster,19,0.7
45700,2022-11-25,6,Standard Class,Mexico,Cuauhtemoc,Morelos,62767,Michael Stewart,14,37,0.4
469393,2022-12-20,9,First Class,United States,Dallas,Texas,75310,Russell Applegate,Baked Enamel Finish on Steel,73,0.58
17419,2022-05-17,8,Second Class,United States,Young America,Minnesota,55564,Jennifer Jackson,Tennsco 6- and 18-Compartment Lockers,67,0.59
629202,2022-12-25,2,First Class,Mexico,Buenavista,Tamaulipas,88815,Neil Ducich,DXL Angle-View Binders with Locking Rings by Samsill,10,0.03
408591,2022-03-02,15,Second Class,Mexico,La Guadalupe,Veracruz Llave,95600,John Lucas,Hunt Boston Vacuum Mount KS Pencil Sharpener,3,0.19
258120,2022-06-18,5,Expedited,Mexico,El Refugio,Jalisco,45310,Aaron Bergman,Starter Sets and Add-On Units,5,0.02
500129,2022-12-16,8,Second Class,Mexico,Fovissste,Sonora,85936,Julie Prescott,Acco 6 Outlet Guardian Basic Surge Suppressor,98,0.75
318840,2022-01-27,2,First Class,United States,Colorado Springs,Colorado,80920,Bill Donatelli,Green Canvas Binder for 8-1/2 x 14 Sheets,7,0.22
873422,2022-11-04,7,Expedited,United States,Lawrenceville,Georgia,30045,Mike Gockenbach,AT&T CL82213,28,0.36
258301,2022-11-15,7,Expedited,Mexico,Hidalgo,Chiapas,30625,Erica Hackney,PowerGen Dual USB Car Charger,57,0.6
152495,2022-08-06,21,Second Class,Canada,Crossfield,Alberta,B0N,Larry Blacks,Black,75,0.68
6081,2022-08-11,3,Standard Class,United States,Lexington,Kentucky,40515,Cathy Hwang,Lifetime Advantage Folding Chairs,92,0.6
770377,2022-01-14,20,Expedited,United States,Arlington,Virginia,22217,Raymond Messe,10 x 13,89,0.1
499036,2022-01-07,9,Second Class,United States,Cincinnati,Ohio,45228,Bruce Stewart,Black,8,0.13
697834,2022-05-12,17,Standard Class,Canada,St. Catharines,Ontario,L2P,Nathan Mautz,Howard Miller 14-1/2 Diameter Chrome Round Wall Clock,100,0.43
216812,2022-04-22,8,Second Class,Mexico,Las Americas,Guanajuato,38835,Valerie Dominguez,Model L Table or Wall-Mount Pencil Sharpener,93,0.46
571877,2022-03-25,14,Second Class,Mexico,Los Nogales,Nuevo Leon,66053,Justin Ellison,#10 White Business Envelopes,32,0.45
142322,2022-04-29,19,Expedited,United States,Ocala,Florida,34479,Meg Tillman,Mahogany,80,0.37
549692,2022-03-02,26,Standard Class,United States,Denver,Colorado,80249,Tim Taslimi,Pyle PMP37LED,36,0.41
306226,2022-04-04,7,Expedited,Canada,Timmins,Ontario,P4P,Dave Kipp,DAX Copper Panel Document Frame,36,0.12
13602,2022-02-01,16,Expedited,Canada,Melville,Saskatchewan,S7W,Alan Dominguez,Plinth Base,4,0.69
561885,2022-04-22,1,Expedited,United States,Cincinnati,Ohio,45264,Anthony Garverick,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,91,0.74
12936,2022-12-27,23,Standard Class,Mexico,Lazaro Cardenas,Jalisco,49274,Filia McAdams,Xerox 189,47,0.02
11182,2022-07-29,3,Standard Class,United States,Seattle,Washington,98158,Darren Koutras,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc,9,0.63
236362,2022-08-01,12,First Class,Mexico,Hidalgo,Veracruz Llave,96980,Christine Abelman,Acco Clips to Go Binder Clips,41,0.25
325012,2022-09-17,25,First Class,United States,Los Angeles,California,90035,Tiffany House,Letter Slitter,45,0.1
667783,2022-04-16,1,Expedited,Canada,Lambton Shores,Ontario,J5T,Lena Hernandez,Deflect-o DuraMat Lighweight,73,0.45
535878,2022-11-08,11,Standard Class,United States,Richmond,Virginia,23277,Brian Dahlen,Xerox 1884,82,0.03
28187,2022-05-04,13,Second Class,United States,Carson City,Nevada,89714,Jane Waco,Memorex Froggy Flash Drive 4 GB,68,0.61
946002,2022-03-15,19,Standard Class,Canada,Hantsport,Nova Scotia,N5A,Jack Lebron,SlimView Poly Binder,6,0.15
