Order_ID,Order_Date,Ship_Date,Ship_Mode,Country_Region,City,State_Province,Postal_Code,Customer_Name,Product_Name,Quantity,Discount
578381,2021-03-04,12,Second Class,United States,El Paso,Texas,79940,Ben Wallace,BIC Brite Liner Grip Highlighters,88,0.73
996444,2021-03-28,20,Expedited,United States,Brooklyn,New York,11215,Seth Vernon,12/Pack,77,0.2
753516,2021-07-20,29,Standard Class,United States,Amarillo,Texas,79176,Thea Hudgings,Advantus Push Pins,99,0.17
53966,2021-08-24,2,Expedited,United States,Fort Smith,Arkansas,72905,Dorothy Dickinson,DAX Black Cherry Wood-Tone Poster Frame,9,0.4
399063,2021-11-11,14,Standard Class,Mexico,Emiliano Zapata,Michoacan De Ocampo,61607,Scott Williamson,Contico 72H Heavy-Duty Storage System,39,0.36
294674,2021-04-02,26,Standard Class,Canada,Manning,Alberta,V3A,Bill Donatelli,Acme Kleencut Forged Steel Scissors,7,0.24
265864,2021-11-09,24,Second Class,United States,Norwalk,Connecticut,06854,Craig Carroll,Motorola Droid Maxx,28,0.31
622507,2021-07-03,16,Expedited,Canada,Lachute,Québec,J8H,Robert Waldorf,Putty/Woodgrain,56,0.65
427125,2021-03-14,12,Standard Class,Mexico,Las Flores,Oaxaca,70317,Justin Ritter,EcoTones Memo Sheets,41,0.05
916876,2021-11-27,18,Expedited,United States,Las Cruces,New Mexico,88006,Chad Sievert,Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables,61,0.66
804034,2021-01-05,5,Expedited,Mexico,Francisco I Madero,Chiapas,30853,Cathy Prescott,Newell 333,91,0.3
93503,2021-04-05,22,Expedited,Canada,Forestville,Québec,G2B,Irene Maddox,Chisel Tip,74,0.48
641454,2021-02-11,20,First Class,United States,Chicago,Illinois,60674,Noah Childs,Avery 492,36,0.52
14975,2021-03-14,16,Standard Class,United States,Louisville,Kentucky,40293,Barry Blumstein,5 3/4-Long,95,0.07
15230,2021-05-20,15,Second Class,United States,Charlotte,North Carolina,28263,Bobby Odegard,GBC Plastic Binding Combs,93,0.53
275525,2021-06-02,6,Second Class,United States,Saint Augustine,Florida,32092,Ellis Ballard,Griffin GC17055 Auxiliary Audio Cable,17,0.06
705549,2021-12-06,4,Second Class,United States,Baltimore,Maryland,21239,Henry Goldwyn,GBC DocuBind P400 Electric Binding System,56,0.67
814780,2021-04-01,18,Expedited,United States,Nashville,Tennessee,37245,Nick Radford,Acco Four Pocket Poly Ring Binder with Label Holder,34,0.45
336109,2021-03-16,10,Second Class,Mexico,San Lorenzo,Mexico,56190,Bradley Drucker,Boston Home & Office Model 2000 Electric Pencil Sharpeners,12,0.71
767974,2021-03-15,22,Expedited,Canada,Baie-D'Urfé,Québec,H9X,Michelle Moray,Black,6,0.46
684821,2021-05-04,24,Expedited,United States,Dallas,Texas,75210,John Lee,Motorola L804,71,0.29
365372,2021-08-31,22,Expedited,United States,Palatine,Illinois,60078,Chloris Kastensmidt,Personal Filing Tote with Lid,42,0.24
428731,2021-03-25,21,First Class,Mexico,Lazaro Cardenas,Puebla,75710,Don Miller,Logitech Wireless Touch Keyboard K400,26,0.64
236582,2021-09-20,4,Second Class,Mexico,La Esperanza,Guanajuato,37900,Dennis Kane,Belkin 8 Outlet Surge Protector,29,0.01
996486,2021-06-12,8,Second Class,United States,Hyattsville,Maryland,20784,Phillip Flathmann,200 Sets/Book,80,0.53
181714,2021-07-01,10,Second Class,Canada,Carman,Manitoba,A8A,Laura Armstrong,Panasonic KX-TG9471B,50,0.64
644170,2021-03-27,21,Expedited,Canada,Smiths Falls,Ontario,K7A,Aimee Bixby,OSullivan Living Dimensions 5-Shelf Bookcases,99,0.02
754669,2021-03-03,4,Expedited,United States,Rochester,New York,14683,Chad McGuire,Adams Phone Message Book,57,0.22
298633,2021-11-04,20,Standard Class,Mexico,Francisco J Mujica,Michoacan De Ocampo,59762,Jesus Ocampo,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,9,0.25
951803,2021-12-30,11,First Class,Mexico,Obrera,Veracruz Llave,96370,Cindy Stewart,10 x 13,81,0.66
647399,2021-07-09,12,Standard Class,United States,Miami,Florida,33129,Brooke Gillingham,Global Push Button Managers Chair,47,0.08
187028,2021-05-28,15,Second Class,Canada,Nackawic,New Brunswick,E6G,David Smith,3/8,100,0.03
582376,2021-07-31,30,First Class,Mexico,Ejidal,Durango,35069,Mick Hernandez,Logitech Wireless Touch Keyboard K400,36,0.04
634020,2021-08-14,22,First Class,United States,Knoxville,Tennessee,37931,Thomas Brumley,Advantus Motivational Note Cards,41,0.4
644422,2021-06-12,23,Second Class,United States,Reston,Virginia,22096,Tim Taslimi,Decoflex Hanging Personal Folder File,50,0.68
298153,2021-12-01,22,Second Class,Mexico,Las Flores,Coahuila De Zaragoza,25290,Sarah Bern,Chisel Tip,92,0.3
922733,2021-09-07,26,Expedited,Canada,Port Hawkesbury,Nova Scotia,B9A,Toby Swindell,Staple-based wall hangings,29,0.17
415552,2021-10-18,13,Standard Class,United States,Washington,District of Columbia,20420,Thomas Brumley,GE 30524EE4,78,0.65
947483,2021-09-27,30,Standard Class,United States,Knoxville,Tennessee,37939,Nicole Brennan,Global Commerce Series High-Back Swivel/Tilt Chairs,16,0.11
787554,2021-02-09,30,First Class,Canada,Olds,Alberta,T4H,Shaun Weien,Executive Impressions 13-1/2 Indoor/Outdoor Wall Clock,25,0.44
978255,2021-06-13,11,Second Class,Canada,Greenwood,Nova Scotia,E6J,Sonia Cooley,Ibico Ibimaster 300 Manual Binding System,99,0.05
746938,2021-05-17,16,Standard Class,United States,Albany,Georgia,31704,Jim Mitchum,SAFCO Commercial Wire Shelving,43,0.16
864959,2021-04-19,21,Expedited,United States,Tacoma,Washington,98447,Scott Williamson,8-3/4 x 5-1/8,80,0.37
643469,2021-06-26,18,First Class,Canada,Fredericton,New Brunswick,E3G,Jamie Frazer,Xerox 1900,40,0.62
532320,2021-10-11,18,Standard Class,United States,Philadelphia,Pennsylvania,19120,Hilary Holden,11 x 14 Size,7,0.55
523633,2021-10-15,25,Expedited,United States,Chesapeake,Virginia,23324,Chuck Clark,Newell Chalk Holder,27,0.58
358873,2021-11-20,12,Standard Class,United States,Flushing,New York,11355,Mike Pelletier,Staple-based wall hangings,90,0.55
968569,2021-09-29,7,Expedited,Mexico,Cuauhtemoc,Guerrero,40068,Bill Overfelt,Avery Hidden Tab Dividers for Binding Systems,59,0.54
865608,2021-01-02,10,Expedited,Mexico,Benito Juarez,Tabasco,86403,Dave Kipp,Xerox 229,13,0.66
702869,2021-11-30,4,Second Class,Mexico,El Mirador,Veracruz Llave,93429,Mick Crebagga,AT&T 17929 Lendline Telephone,69,0.66
580472,2021-01-28,4,Standard Class,Mexico,Fovissste,Puebla,75483,Rick Reed,GBC Twin Loop Wire Binding Elements,94,0.53
919341,2021-02-24,26,First Class,Mexico,Emiliano Zapata,Coahuila De Zaragoza,25740,Quincy Jones,Safco Drafting Table,24,0.26
453278,2021-10-26,12,First Class,United States,Pasadena,California,91186,Justin Ritter,End Table,92,0.32
22679,2021-09-16,26,Standard Class,Canada,Skatepark,Ontario,K7R,Bradley Talbott,Eldon Regeneration Recycled Desk Accessories,97,0.07
405560,2021-12-12,5,Standard Class,United States,Winter Haven,Florida,33884,Erica Bern,Xerox 1985,71,0.09
176467,2021-02-12,3,Standard Class,United States,Wilkes Barre,Pennsylvania,18706,Shui Tom,Peel & Seel Envelopes,62,0.35
850184,2021-02-06,20,First Class,Canada,Whistler,British Columbia,N0K,Mark Cousins,Avery 518,99,0.07
713325,2021-06-23,9,First Class,United States,Yonkers,New York,10705,Thea Hendricks,10/Pack,27,0.75
775503,2021-10-22,23,First Class,United States,Philadelphia,Pennsylvania,19104,Steven Roelle,3-ring staple pack,46,0.16
418771,2021-03-11,2,Standard Class,Mexico,Emiliano Zapata,Veracruz Llave,96818,Nancy Lomonaco,Gould Plastics 18-Pocket Panel Bin,36,0.36
597116,2021-03-16,28,Expedited,Canada,Beausejour,Manitoba,M1C,Karen Seio,Acme Office Executive Series Stainless Steel Trimmers,1,0.12
112419,2021-10-08,6,First Class,United States,Evansville,Indiana,47725,Liz MacKendrick,Crayola Colored Pencils,62,0.58
243228,2021-12-05,12,Second Class,United States,New Haven,Connecticut,06510,Liz Pelletier,Peel & Seel Envelopes,78,0.5
533649,2021-10-15,4,Second Class,United States,Albany,New York,12205,Larry Hughes,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,90,0.52
447679,2021-03-28,4,First Class,Mexico,Vista Hermosa,Jalisco,47670,Erin Smith,Ibico Ibimaster 300 Manual Binding System,16,0.02
345562,2021-05-13,8,Standard Class,United States,New Orleans,Louisiana,70179,Maurice Satty,Newell 340,83,0.54
125018,2021-03-10,5,Second Class,United States,Denver,Colorado,80279,John Castell,Fellowes Binding Cases,54,0.64
593181,2021-10-09,10,Standard Class,Canada,Lac-Mégantic,Québec,G6B,Stephanie Phelps,Tennsco Snap-Together Open Shelving Units,40,0.09
815517,2021-12-10,16,Standard Class,Mexico,San Antonio,Guanajuato,37853,Michelle Tran,Large Capacity Hanging Post Binders,5,0.2
558027,2021-05-20,27,Second Class,Mexico,La Paz,Oaxaca,71161,Frank Olsen,Plantronics Audio 478 Stereo USB Headset,37,0.73
839615,2021-01-20,10,First Class,United States,San Jose,California,95123,Robert Marley,Squared Back,47,0.49
387765,2021-09-04,23,First Class,Canada,Cookshire-Eaton,Québec,M4C,Hallie Redmond,DAX Copper Panel Document Frame,59,0.11
151439,2021-12-28,5,First Class,United States,Phoenix,Arizona,85030,Pete Takahito,White,57,0.14
6668,2021-04-14,10,First Class,Canada,Beaverlodge,Alberta,G8A,Liz Thompson,Samsung Galaxy Mega 6.3,56,0.69
695690,2021-02-07,5,Expedited,United States,Oklahoma City,Oklahoma,73190,Frank Preis,JBL Micro Wireless Portable Bluetooth Speaker,94,0.61
259657,2021-11-17,14,Expedited,United States,Midland,Michigan,48670,Michelle Tran,Space Solutions HD Industrial Steel Shelving.,20,0.22
113986,2021-08-29,18,Standard Class,United States,Kansas City,Kansas,66112,Michael Moore,Regeneration Desk Collection,38,0.2
459472,2021-06-28,28,Expedited,Mexico,Benito Juarez,Chihuahua,31770,Valerie Mitchum,Master Caster Door Stop,61,0.68
786590,2021-02-03,17,Standard Class,United States,Sacramento,California,94291,Jill Fjeld,Avery Premier Heavy-Duty Binder with Round Locking Rings,48,0.5
77681,2021-05-31,9,Expedited,United States,Schaumburg,Illinois,60193,Don Miller,4/Carton,56,0.15
663321,2021-01-19,9,First Class,United States,Los Angeles,California,90094,Tamara Chand,Xerox 1921,70,0.01
424202,2021-07-28,7,Expedited,United States,Schenectady,New York,12305,Nick Zandusky,Smoke,61,0.61
262836,2021-08-21,11,Expedited,Mexico,San Antonio,Oaxaca,71200,Emily Grady,Sterilite Show Offs Storage Containers,86,0.69
216498,2021-10-11,12,Second Class,Mexico,El Calvario,Oaxaca,68213,Tim Brockman,SpineVue Locking Slant-D Ring Binders by Cardinal,61,0.37
284117,2021-09-19,22,First Class,United States,Dallas,Texas,75387,Michael Dominguez,Acco Clips to Go Binder Clips,89,0.51
459881,2021-11-04,2,Expedited,Mexico,La Esperanza,Michoacan De Ocampo,58337,Filia McAdams,Maxell 4.7GB DVD-RW 3/Pack,78,0.72
215378,2021-08-04,3,First Class,Canada,Taber,Alberta,T1G,Helen Wasserman,Eldon Expressions Desk Accessory,35,0.12
136415,2021-01-07,23,Second Class,United States,Lakeland,Florida,33805,Max Jones,Dana Swing-Arm Lamps,35,0.05
651839,2021-09-15,26,First Class,Canada,Drayton Valley,Alberta,T7A,Daniel Raglin,36,75,0.15
769094,2021-09-07,22,First Class,Mexico,Guadalupe Victoria,Chiapas,30414,Jill Trafton,9 1/2 X 11,14,0.2
344432,2021-12-11,13,Expedited,Canada,Baie-Saint-Paul,Québec,G3Z,Victoria Brennan,High Speed Automatic Electric Letter Opener,70,0.73
880756,2021-01-24,12,Second Class,Canada,Alma,Québec,N6J,Shui Tom,50 per Pad,2,0.36
324813,2021-04-28,12,Expedited,Canada,Napierville,Québec,M2N,Marina Lichtenstein,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,75,0.56
734439,2021-07-22,20,First Class,United States,Detroit,Michigan,48242,Dean percer,Fellowes PB200 Plastic Comb Binding Machine,63,0.35
700589,2021-08-23,27,Expedited,United States,Fort Worth,Texas,76115,Aaron Hawkins,Xerox 1884,6,0.13
583949,2021-08-16,25,Standard Class,Mexico,Lazaro Cardenas,Michoacan De Ocampo,61150,Craig Yedwab,Cisco SPA112 2 Port Phone Adapter,54,0.26
680990,2021-05-09,10,Second Class,Mexico,Francisco I Madero,Coahuila De Zaragoza,26010,Linda Southworth,Xerox 2,29,0.39
804774,2021-12-11,5,First Class,Canada,Calgary,Alberta,T3S,Michael Stewart,Ativa MDM8000 8-Sheet Micro-Cut Shredder,24,0.48
156655,2021-06-11,25,Standard Class,Canada,St. Catharines,Ontario,L2P,Troy Staebel,GBC DocuBind TL300 Electric Binding System,39,0.06
799537,2021-07-23,13,Second Class,United States,Austin,Texas,78732,Nick Radford,Eldon 200 Class Desk Accessories,45,0.01
998725,2021-04-17,11,Expedited,Canada,Deep River,Ontario,M4J,Dianna Wilson,Oak,12,0.17
57198,2021-06-23,21,Expedited,Canada,Saint-Raymond,Québec,G3L,Charles McCrossin,Light Blue,48,0.47
299379,2021-08-29,29,Standard Class,United States,Tacoma,Washington,98405,Stewart Visinsky,Executive Impressions 12 Wall Clock,1,0.03
330731,2021-03-24,16,Expedited,United States,Charlotte,North Carolina,28210,Alejandro Ballentine,Four 2-3/4 x 7-1/4 Money Receipts per Page,87,0.12
381592,2021-09-18,23,First Class,United States,Hampton,Virginia,23663,Yoseph Carroll,Global Highback Leather Tilter in Burgundy,43,0.56
724256,2021-03-01,3,First Class,Mexico,Santa Cecilia,Jalisco,48744,Evan Henry,14 7/8 X 11,55,0.29
419427,2021-03-14,6,Expedited,United States,Nashville,Tennessee,37220,Bill Eplett,GE General Use Halogen Bulbs,37,0.4
425737,2021-11-28,1,Expedited,United States,Louisville,Kentucky,40205,Jennifer Jackson,Holmes Replacement Filter for HEPA Air Cleaner,34,0.43
862987,2021-03-27,11,Standard Class,United States,San Antonio,Texas,78285,Mark Cousins,DIXON Ticonderoga Erasable Checking Pencils,59,0.22
681938,2021-04-18,18,Standard Class,Canada,Keswick,Ontario,L4P,Justin Deggeller,Black,28,0.38
872607,2021-06-09,3,Expedited,United States,Phoenix,Arizona,85030,Kelly Collister,Riverside Furniture Stanwyck Manor Table Series,16,0.73
856930,2021-01-31,27,Standard Class,United States,Charleston,West Virginia,25336,Ivan Gibson,Round Specialty Laser Printer Labels,93,0.57
952485,2021-08-12,16,Second Class,Mexico,Santa Rosa,Jalisco,48966,Dave Poirier,Xerox 200,80,0.61
682407,2021-11-26,29,Standard Class,United States,Springfield,Missouri,65810,Peter BÃ¼hler,Smoke,35,0.65
123647,2021-03-10,11,Second Class,United States,Phoenix,Arizona,85062,Stuart Calhoun,Acco Translucent Poly Ring Binders,100,0.21
902755,2021-06-25,13,First Class,Mexico,Benito Juarez,Nuevo Leon,66410,Hunter Lopez,Avery 518,4,0.56
222880,2021-03-31,3,Standard Class,Canada,North Saanich,British Columbia,K6A,Beth Thompson,Rosewill 107 Normal Keys USB Wired Standard Keyboard,42,0.63
761442,2021-08-09,26,Standard Class,United States,Toledo,Ohio,43610,Melanie Seite,Avery Flip-Chart Easel Binder,2,0.3
651,2021-10-15,29,Expedited,United States,Houston,Texas,77234,Bradley Drucker,Assorted Colors,88,0.36
377540,2021-06-18,6,Expedited,United States,Huntington,West Virginia,25709,Mary ORourke,Newell 330,56,0.62
120716,2021-06-14,23,Second Class,Canada,Petrolia,Ontario,N0N,Duane Benoit,Boston 16701 Slimline Battery Pencil Sharpener,28,0.27
86568,2021-01-20,17,Second Class,Mexico,Benito Juarez,Chiapas,29120,Katrina Willman,ACCOHIDE 3-Ring Binder,38,0.37
614691,2021-02-22,7,Expedited,United States,Evansville,Indiana,47737,Natalie Fritzler,Global Leather Executive Chair,55,0.59
699939,2021-09-10,4,Second Class,United States,Houston,Texas,77035,Michael Granlund,Poly String Tie Envelopes,28,0.56
976235,2021-11-05,6,Expedited,United States,Hampton,Virginia,23663,Todd Boyes,Avoid Verbal Orders Carbonless Minifold Book,28,0.6
974822,2021-02-18,15,Expedited,United States,Houston,Texas,77299,Erica Hackney,Walnut,87,0.4
67489,2021-10-17,15,First Class,Canada,Bécancour,Québec,G9H,Liz Pelletier,Avery 49,12,0.24
805359,2021-02-20,26,Expedited,United States,Baltimore,Maryland,21290,Maxwell Schwartz,Newell 340,88,0.74
979360,2021-12-08,25,First Class,United States,New York City,New York,10175,Amy Cox,14 7/8 x 11,80,0.14
314121,2021-08-30,6,First Class,United States,Philadelphia,Pennsylvania,19172,Emily Burns,Avery File Folder Labels,65,0.16
983531,2021-06-26,25,Expedited,United States,Rochester,New York,14652,Christy Brittain,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,42,0.29
985513,2021-09-13,22,Expedited,Canada,Melfort,Saskatchewan,B3H,Jay Fein,Avery Metallic Poly Binders,87,0.06
570397,2021-01-07,23,First Class,United States,Richmond,Virginia,23272,Beth Fritzler,Xerox 1891,49,0.42
728133,2021-03-09,20,Standard Class,Mexico,Guadalupe Victoria,Tamaulipas,87086,Rob Haberlin,Newell 308,89,0.04
715499,2021-09-02,15,First Class,Canada,High River,Alberta,T1V,Cari Schnelling,Conquest 14 Commercial Heavy-Duty Upright Vacuum,82,0.66
79355,2021-06-13,13,First Class,Mexico,Lindavista,Chiapas,29557,Natalie Fritzler,Blackstonian Pencils,33,0.05
952766,2021-02-20,20,Second Class,Mexico,San Miguel,Puebla,72595,Corey Roper,Wilson Jones Custom Binder Spines & Labels,30,0.15
197904,2021-11-25,1,Second Class,United States,Pasadena,California,91199,Bruce Stewart,Ibico Ibimaster 300 Manual Binding System,58,0.65
562921,2021-12-29,21,Expedited,United States,Philadelphia,Pennsylvania,19104,Denise Leinenbach,Beige,84,0.27
100627,2021-10-27,2,Standard Class,Canada,Pincher Creek,Alberta,J0J,Tamara Willingham,Novimex Swivel Fabric Task Chair,48,0.05
114552,2021-05-04,20,Second Class,United States,Beaumont,Texas,77713,Maribeth Schnelling,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,64,0.1
709200,2021-04-24,23,Standard Class,United States,Dallas,Texas,75323,Brendan Sweed,GE 30522EE2,93,0.11
329737,2021-04-12,25,Expedited,United States,Delray Beach,Florida,33448,Frank Gastineau,Replacement Belts,25,0.69
501725,2021-09-22,24,First Class,Mexico,Plan de Ayala,Chiapas,29601,Bill Overfelt,GBC Clear Cover,22,0.75
489653,2021-08-25,29,First Class,United States,Melbourne,Florida,32941,Hallie Redmond,Navy,60,0.56
173816,2021-10-21,10,First Class,United States,Baltimore,Maryland,21290,Phillina Ober,Avery 494,56,0.32
530907,2021-03-05,20,Second Class,Mexico,Buenavista,Mexico,54414,Craig Yedwab,Hunt PowerHouse Electric Pencil Sharpener,66,0.56
726299,2021-03-03,10,First Class,United States,Amarillo,Texas,79171,Vivek Grady,Smead Adjustable Mobile File Trolley with Lockable Top,43,0.32
979018,2021-08-08,26,Second Class,United States,Washington,District of Columbia,20404,John Castell,Wilson Jones Suede Grain Vinyl Binders,89,0.08
223674,2021-06-21,24,First Class,Canada,Conception Bay South,Newfoundland and Labrador,A1X,Michael Granlund,Plastic,90,0.07
497789,2021-01-12,13,Second Class,United States,Lynn,Massachusetts,01905,Ben Ferrer,Letter Size,88,0.02
578367,2021-02-07,29,Expedited,Mexico,Loma Alta,Tamaulipas,87605,Allen Armold,File Shuttle II and Handi-File,8,0.41
645279,2021-10-20,27,First Class,Canada,Claresholm,Alberta,V2T,Sample Company A,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base,35,0.36
810420,2021-06-13,17,Standard Class,Mexico,Manlio Fabio Altamirano,Veracruz Llave,94970,Fred McMath,Bevis Traditional Conference Table Top,5,0.63
59200,2021-01-09,12,Standard Class,United States,Billings,Montana,59112,Irene Maddox,Martin Yale Chadless Opener Electric Letter Opener,33,0.12
186067,2021-05-04,11,Expedited,United States,Washington,District of Columbia,20380,Jason Klamczynski,Wilson Jones Custom Binder Spines & Labels,40,0.28
469325,2021-03-10,18,Expedited,United States,Huntsville,Alabama,35815,Anthony Rawles,OIC #2 Pencils,3,0.14
464711,2021-12-20,27,Standard Class,Canada,Bonavista,Newfoundland and Labrador,E8M,Neoma Murray,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,94,0.58
626687,2021-12-03,10,First Class,United States,Chandler,Arizona,85246,Cindy Stewart,Piano-Hinge Binder,84,0.1
930626,2021-01-29,28,Second Class,Canada,Dorchester,Ontario,E4K,Jack Lebron,Avoid Verbal Orders Carbonless Minifold Book,64,0.18
736668,2021-12-07,29,Second Class,United States,Grand Junction,Colorado,81505,Helen Andreada,Newell 334,38,0.47
125386,2021-08-22,21,First Class,Canada,Grande Cache,Alberta,N2Z,Zuschuss Carroll,36,40,0.41
332343,2021-02-27,19,Standard Class,United States,Augusta,Georgia,30905,Tracy Poddar,Xerox 1902,32,0.61
374575,2021-01-22,24,Expedited,Canada,Unity,Saskatchewan,J8R,Andy Yotov,Yellow,17,0.31
45505,2021-06-16,2,First Class,United States,El Paso,Texas,88530,Quincy Jones,10 x 13,1,0.63
137956,2021-08-25,17,Expedited,Mexico,Jardin,Veracruz Llave,93439,Ashley Jarboe,Executive Impressions 13 Clairmont Wall Clock,89,0.67
757537,2021-11-09,22,Standard Class,United States,Whittier,California,90605,Roland Schwarz,Xerox 1924,65,0.36
937273,2021-02-18,18,Second Class,United States,Columbus,Ohio,43215,Brad Norvell,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,57,0.57
149458,2021-09-21,16,First Class,Canada,Drayton Valley,Alberta,T7A,Rose OBrian,Balt Solid Wood Round Tables,49,0.19
113198,2021-08-16,30,Second Class,United States,Reston,Virginia,20195,Tim Taslimi,Apple iPhone 5,70,0.12
259189,2021-02-11,21,Expedited,Canada,Saguenay,Québec,G7K,Andrew Roberts,Boston KS Multi-Size Manual Pencil Sharpener,76,0.45
2871,2021-01-14,18,Standard Class,United States,San Bernardino,California,92415,Beth Paige,White,92,0.52
875639,2021-08-16,22,First Class,Canada,Gibsons,British Columbia,L6R,Ashley Jarboe,Global Commerce Series Low-Back Swivel/Tilt Chairs,81,0.45
500678,2021-03-02,17,Second Class,Canada,Cowansville,Québec,J2K,Logan Haushalter,Stacking Tray,23,0.7
696195,2021-08-09,11,Standard Class,United States,Miami,Florida,33169,Chris Cortes,Deflect-o Glass Clear Studded Chair Mats,18,0.32
583661,2021-12-23,10,Expedited,United States,Washington,District of Columbia,20530,Filia McAdams,Newell 351,62,0.16
927398,2021-04-20,25,First Class,Mexico,Santa Cruz,Mexico,51462,Giulietta Weimer,Cherry Wood,2,0.59
551959,2021-08-31,19,Expedited,Mexico,Buenavista,Puebla,74770,Emily Grady,#2 by Central Association for the Blind,51,0.06
878431,2021-11-15,28,Standard Class,United States,Saginaw,Michigan,48604,Richard Eichhorn,14,51,0.45
666250,2021-02-07,16,First Class,United States,Little Rock,Arkansas,72209,Stefanie Holloman,Light Gray,71,0.33
496126,2021-10-03,25,Second Class,Mexico,Santa Cruz,Veracruz Llave,92733,Ross Baird,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,77,0.01
236012,2021-01-29,17,First Class,United States,Lawrenceville,Georgia,30245,Adrian Shami,Avery Hidden Tab Dividers for Binding Systems,4,0.43
966138,2021-06-11,7,First Class,Mexico,Francisco I Madero,Tamaulipas,87395,Michelle Arnett,Xerox 1971,56,0.46
802428,2021-06-28,10,Expedited,Canada,Thorold,Ontario,L2V,Doug Jacobs,Eldon Fold N Roll Cart System,42,0.59
677057,2021-07-03,28,First Class,United States,Racine,Wisconsin,53405,Cynthia Arntzen,Black,82,0.15
