Order_ID,Order_Date,Ship_Date,Ship_Mode,Country_Region,City,State_Province,Postal_Code,Customer_Name,Product_Name,Quantity,Discount
364621,2019-02-13,13,Standard Class,United States,Dallas,Texas,75216,Anna Andreadi,Wilson Jones Hanging View Binder,25,0.63
321248,2019-06-12,11,Standard Class,United States,Sacramento,California,95894,Claudia Bergmann,SlimView Poly Binder,57,0.12
270346,2019-09-01,28,Second Class,Canada,Airdrie,Alberta,T4B,Nick Crebassa,Global Highback Leather Tilter in Burgundy,58,0.07
49788,2019-01-05,23,Expedited,Canada,Kerrobert,Saskatchewan,T1P,Hilary Holden,Avery 494,98,0.19
453690,2019-01-18,21,Standard Class,United States,Carson City,Nevada,89706,Carol Darley,Mahogany,42,0.61
692859,2019-07-18,25,Expedited,Canada,La Ronge,Saskatchewan,J9P,Laurel Workman,8-1/2 x 11,72,0.26
640270,2019-08-11,20,Standard Class,Canada,Pincher Creek,Alberta,J0J,Greg Matthias,Ream,59,0.3
803737,2019-02-26,18,First Class,United States,Houston,Texas,77288,Katherine Murray,BlackBerry Q10,58,0.28
577355,2019-01-29,27,Expedited,Mexico,La Palma,Michoacan De Ocampo,60433,Bryan Mills,Security-Tint Envelopes,50,0.24
408561,2019-10-15,12,First Class,United States,Aurora,Colorado,80045,Jamie Kunitz,Memorex Micro Travel Drive 8 GB,83,0.24
931916,2019-05-19,21,Standard Class,United States,Merrifield,Virginia,22119,Catherine Glotzbach,Gray,28,0.15
841961,2019-05-21,13,Expedited,United States,Fort Pierce,Florida,34981,Keith Dawkins,Large Capacity Hanging Post Binders,69,0.57
252762,2019-10-20,29,Second Class,Canada,Lumby,British Columbia,P7L,Magdelene Morse,REDIFORM Incoming/Outgoing Call Register,79,0.25
689592,2019-05-07,10,Second Class,United States,Petaluma,California,94975,Barry Weirich,Staple envelope,37,0.45
583073,2019-03-08,9,First Class,Canada,Anmore,British Columbia,V5A,Troy Blackwell,Tennsco 6- and 18-Compartment Lockers,88,0.41
878127,2019-07-18,23,First Class,Mexico,Vista Hermosa,Jalisco,47670,Bill Shonely,Assorted Sizes,67,0.59
379233,2019-02-05,6,Standard Class,United States,Montgomery,Alabama,36177,Craig Molinari,Blue,16,0.21
214987,2019-01-26,17,First Class,United States,Port Saint Lucie,Florida,34985,Eileen Kiefer,Adams Phone Message Book,37,0.73
732308,2019-05-05,14,Expedited,Mexico,El Salitre,Michoacan De Ocampo,58503,Brad Eason,Prang Drawing Pencil Set,8,0.74
525863,2019-01-01,4,Second Class,Canada,Gibsons,British Columbia,L6R,Sandra Flanagan,Staple-based wall hangings,94,0.68
776037,2019-03-28,16,Second Class,United States,Rockford,Illinois,61105,Toby Braunhardt,Avery Heavy-Duty EZD  Binder With Locking Rings,35,0.46
669043,2019-01-29,28,Second Class,Canada,High Prairie,Alberta,L8N,Mike Caudle,2,62,0.17
997831,2019-09-21,7,Second Class,Mexico,San Lorenzo,Mexico,56190,Julie Creighton,GBC Linen Binding Covers,83,0.41
394930,2019-01-07,6,Expedited,United States,Los Angeles,California,90071,Eric Murdock,4/Carton,66,0.47
43107,2019-05-29,4,Standard Class,United States,Brooklyn,New York,11254,Craig Leslie,Logitech G600 MMO Gaming Mouse,35,0.53
471619,2019-08-09,21,Standard Class,Canada,Markham,Ontario,L6E,Tony Chapman,Wirebound Service Call Books,42,0.25
114704,2019-05-30,9,Expedited,United States,Cincinnati,Ohio,45296,Arianne Irving,Acme Design Stainless Steel Bent Scissors,69,0.47
461242,2019-03-21,10,Standard Class,Canada,Vegreville,Alberta,T9C,Liz MacKendrick,Newell 34,83,0.62
333376,2019-11-12,26,First Class,United States,Fort Worth,Texas,76115,Allen Armold,4/Carton,81,0.23
776073,2019-07-12,12,Standard Class,Mexico,Altavista,Chihuahua,32127,Brendan Murry,Computer Room Manger,49,0.1
694504,2019-08-28,10,Expedited,Canada,Québec,Québec,G6W,Sean Christensen,Rounded Back,53,0.37
30904,2019-01-27,23,Expedited,Canada,Leduc,Alberta,T9E,Christina VanderZanden,SANFORD Major Accent Highlighters,76,0.33
412606,2019-10-20,5,Second Class,Canada,Vaughan,Ontario,M3N,Thea Hudgings,Belkin 19 Vented Equipment Shelf,10,0.35
463167,2019-07-31,20,First Class,Mexico,El Rosario,Jalisco,47849,Bruce Geld,Cisco SPA525G2 IP Phone - Wireless,97,0.63
10548,2019-04-27,4,Standard Class,United States,Cleveland,Ohio,44185,Bart Pistole,Blue,15,0.29
316620,2019-11-04,19,First Class,United States,Orlando,Florida,32835,Cari Sayre,Xerox 1891,59,0.48
758011,2019-03-14,26,Second Class,United States,Boston,Massachusetts,02216,Ben Peterman,Space Solutions HD Industrial Steel Shelving.,3,0.56
118450,2019-09-10,30,Standard Class,United States,Danbury,Connecticut,06816,Barry FranzÃ¶sisch,Newell 329,39,0.38
260768,2019-07-15,9,First Class,Canada,Dorchester,Ontario,E4K,Joe Elijah,34w x 5-1/4d x 20-1/2h,1,0.22
182017,2019-01-28,27,Second Class,Mexico,San Isidro,Chiapas,29020,Sylvia Foulston,Prismacolor Color Pencil Set,85,0.32
844171,2019-03-20,12,First Class,Mexico,La Loma,Michoacan De Ocampo,61663,Maureen Gastineau,Tuff Stuff Recycled Round Ring Binders,56,0.62
463202,2019-07-10,11,Standard Class,Mexico,San Martin,Mexico,56199,Joy Smith,Global Leather and Oak Executive Chair,77,0.23
464500,2019-10-03,24,Standard Class,Mexico,5 de Mayo,Tamaulipas,87785,Clytie Kelty,AT&T EL51110 DECT,80,0.39
917688,2019-02-05,5,First Class,United States,Nashville,Tennessee,37215,Grace Kelly,Wilson Electronics DB Pro Signal Booster,78,0.74
813364,2019-06-12,28,Second Class,United States,Fort Lauderdale,Florida,33345,Darren Budd,SANFORD Major Accent Highlighters,33,0.62
137066,2019-03-19,20,Second Class,Canada,Manning,Alberta,V3A,Rachel Payne,DataProducts Ampli Magnifier Task Lamp,53,0.25
449152,2019-11-23,18,First Class,United States,Arlington,Texas,76011,Yoseph Carroll,Premier Elliptical Ring Binder,37,0.61
341347,2019-01-12,20,First Class,Canada,Nelson,British Columbia,V1L,Lori Olson,Cisco SPA112 2 Port Phone Adapter,83,0.3
897889,2019-05-12,13,Second Class,United States,Fort Lauderdale,Florida,33330,Trudy Glocke,Premium Transparent Presentation Covers by GBC,16,0.14
386001,2019-08-01,21,First Class,United States,Huntington,West Virginia,25705,Andrew Roberts,Hunt BOSTON Vista Battery-Operated Pencil Sharpener,28,0.38
995996,2019-11-15,6,First Class,United States,Honolulu,Hawaii,96840,Paul Knutson,Xerox 1913,18,0.11
602955,2019-09-09,21,Second Class,Canada,Parry Sound,Ontario,P2A,Andy Yotov,AT&T 17929 Lendline Telephone,26,0.01
599611,2019-02-10,27,Second Class,United States,Wichita,Kansas,67260,Darrin Martin,Xerox 1918,17,0.11
161748,2019-01-22,21,Standard Class,Canada,Leduc,Alberta,T9E,Rick Reed,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base,95,0.51
645478,2019-01-07,12,Expedited,Mexico,El Porvenir,Chiapas,29920,Trudy Brown,Panasonic KX-TG9471B,15,0.65
434630,2019-12-17,18,First Class,United States,Saint Louis,Missouri,63121,Mitch Webber,Corner Table,87,0.23
446757,2019-01-22,11,Standard Class,Mexico,Emiliano Zapata,Oaxaca,71836,Bruce Galang,Black,13,0.32
636809,2019-03-17,5,Standard Class,Canada,Joliette,Québec,J6E,Anne McFarland,Xerox 209,90,0.67
560085,2019-02-19,30,First Class,United States,Columbus,Ohio,43215,Bruce Stewart,Logitech Wireless Performance Mouse MX for PC and Mac,20,0.05
254146,2019-01-03,12,Second Class,Mexico,Francisco Sarabia,Chiapas,29783,Alan Hwang,GBC Prestige Therm-A-Bind Covers,43,0.3
640818,2019-03-30,17,Expedited,United States,Austin,Texas,78715,Maria Bertelson,Acco Hanging Data Binders,29,0.51
