Order_ID,Order_Date,Ship_Date,Ship_Mode,Country_Region,City,State_Province,Postal_Code,Customer_Name,Product_Name,Quantity,Discount
410597,2024-07-22,18,Standard Class,Mexico,San Antonio,Jalisco,47336,Sam Craven,Storex DuraTech Recycled Plastic Frosted Binders,10,0.68
519258,2024-07-02,24,First Class,Mexico,San Jose,Guerrero,39266,Ionia McGrath,3-1/8 Cut,56,0.42
345921,2024-01-26,19,Expedited,United States,Port Saint Lucie,Florida,34985,Jack Garza,Newell 312,35,0.61
135840,2024-07-21,12,Expedited,Mexico,San Pedro,Jalisco,48744,Fred Harton,Avery Hi-Liter Fluorescent Desk Style Markers,51,0.69
204228,2024-06-26,26,Standard Class,Canada,Summerland,British Columbia,H1V,Eugene Moren,GBC Standard Plastic Binding Systems Combs,34,0.56
446936,2024-02-28,30,Standard Class,United States,Fort Worth,Texas,76105,Michael Granlund,Logitech Wireless Headset h800,7,0.6
893649,2024-05-12,26,Expedited,Canada,Woodstock,Ontario,E7M,Lauren Leatherbury,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,55,0.0
819763,2024-05-22,21,First Class,Canada,Gjoa Haven,Nunavut,J7R,Harold Ryan,Sauder Cornerstone Collection Library,2,0.73
12258,2024-01-12,28,First Class,United States,Orlando,Florida,32825,Keith Herrera,AT&T EL51110 DECT,13,0.42
205640,2024-02-04,30,Standard Class,United States,Richmond,Virginia,23203,Noah Childs,3D Systems Cube Printer,4,0.49
389058,2024-06-01,8,Standard Class,Canada,Langenburg,Saskatchewan,V7P,Laurel Beltran,Eureka Recycled Copy Paper 8 1/2 x 11,57,0.61
985461,2024-03-15,18,Second Class,Mexico,Benito Juarez,Sonora,84015,Jeremy Lonsdale,Newell 317,60,0.64
451447,2024-02-02,14,Standard Class,United States,Oklahoma City,Oklahoma,73135,Robert Marley,SpineVue Locking Slant-D Ring Binders by Cardinal,99,0.25
573214,2024-02-17,27,Second Class,United States,Albany,Georgia,31704,Max Engle,Xerox 1949,76,0.64
706597,2024-04-27,16,First Class,Canada,Baie-D'Urfé,Québec,H9X,David Kendrick,Contico 72H Heavy-Duty Storage System,17,0.61
744342,2024-04-11,14,Standard Class,United States,Petaluma,California,94975,Katherine Ducich,Yellow,79,0.04
723048,2024-07-09,21,First Class,Canada,Mercier,Québec,J6R,James Peterman,Avery 513,99,0.31
980358,2024-06-17,10,First Class,Mexico,Morelos,Morelos,62577,Speros Goranitis,Xerox 1887,65,0.07
556110,2024-02-11,8,Second Class,United States,Boston,Massachusetts,02298,Mary ORourke,Two 4 1/4 x 5 Forms per Page,20,0.25
532945,2024-02-11,27,Expedited,Canada,Bécancour,Québec,G9H,Ralph Arnett,Newell 313,53,0.44
434715,2024-01-06,17,Second Class,United States,Oakland,California,94622,John Dryer,Bevis Oval Conference Table,2,0.13
808897,2024-05-09,26,First Class,United States,Washington,District of Columbia,20409,Michael Chen,Xerox 1941,48,0.74
914974,2024-04-02,4,Standard Class,United States,Salt Lake City,Utah,84115,Laurel Workman,OIC #2 Pencils,34,0.61
630196,2024-01-29,3,Second Class,Canada,Hudson,Québec,J0N,Neoma Murray,Copier Scanner,62,0.2
277540,2024-02-14,15,Expedited,United States,Tampa,Florida,33661,Thea Hendricks,Hon Every-Day Series Multi-Task Chairs,11,0.38
559230,2024-05-12,21,First Class,United States,Washington,District of Columbia,20310,Patrick Jones,9 1/2 x 12 1/2,94,0.26
846964,2024-05-27,13,First Class,Mexico,Francisco I Madero,Coahuila De Zaragoza,26010,Victor Preis,Global Deluxe Steno Chair,61,0.33
904009,2024-06-13,26,First Class,United States,Columbus,Georgia,31998,Liz Thompson,Dot Matrix Printer Tape Reel Labels,19,0.45
887982,2024-07-17,21,Second Class,United States,Palmdale,California,93591,Lindsay Shagiari,AT&T 841000 Phone,25,0.58
260009,2024-06-06,21,Standard Class,Mexico,San Agustin,Chiapas,29480,Ted Trevino,Martin Yale Chadless Opener Electric Letter Opener,71,0.03
930985,2024-04-21,8,First Class,United States,Birmingham,Alabama,35254,Bradley Talbott,Hon Deluxe Fabric Upholstered Stacking Chairs,86,0.09
392145,2024-01-25,27,Standard Class,Mexico,Los Pinos,Guanajuato,36780,Jeremy Ellison,Global Commerce Series High-Back Swivel/Tilt Chairs,94,0.72
628652,2024-06-15,13,Expedited,Mexico,San Miguel,Michoacan De Ocampo,58805,Jay Fein,19w x 6d x 43h,72,0.36
700258,2024-04-11,12,Second Class,United States,Newark,New Jersey,07112,Beth Paige,Fellowes Advanced Computer Series Surge Protectors,50,0.35
687436,2024-05-15,26,Standard Class,United States,Pittsburgh,Pennsylvania,15255,Denny Ordway,4S 4,44,0.39
546253,2024-02-26,13,First Class,Canada,Rivière-du-Loup,Québec,G5R,Nathan Gelder,#2 by Central Association for the Blind,63,0.19
350906,2024-01-04,2,Standard Class,Canada,Charlottetown,Prince Edward Island,C1B,Dorothy Dickinson,Xerox 1993,4,0.4
242622,2024-01-26,7,Expedited,Mexico,San Miguel,Guerrero,39230,Laurel Elliston,Xerox 198,64,0.42
663141,2024-07-24,21,Standard Class,United States,Springfield,Illinois,62764,Alan Dominguez,Sanford Colorific Scented Colored Pencils,97,0.08
609896,2024-04-21,27,First Class,Mexico,San Miguel,Mexico,51700,Michael Paige,Acco Four Pocket Poly Ring Binder with Label Holder,3,0.47
913152,2024-04-24,20,First Class,United States,Staten Island,New York,10305,Rick Hansen,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,48,0.34
681232,2024-03-07,10,Standard Class,Mexico,Ejidal,Durango,35069,Jill Trafton,Peel & Seel Envelopes,30,0.35
617722,2024-06-26,26,First Class,United States,Farmington,Michigan,48335,Paul Lucas,Bevis Steel Folding Chairs,38,0.68
653692,2024-06-22,4,First Class,United States,Fairbanks,Alaska,99709,Jonathan Howell,Xerox 1898,44,0.51
254844,2024-01-16,4,First Class,Mexico,Buenavista,Puebla,74770,Resi PÃ¶lking,Fluorescent Highlighters by Dixon,78,0.51
519504,2024-04-13,27,Second Class,United States,Grand Junction,Colorado,81505,Adam Shillingsburg,2 Belts per Pack,20,0.53
665364,2024-05-02,8,Standard Class,Canada,Saint-Lambert-de-Lauzon,Québec,V6L,Nat Carroll,Martin Yale Chadless Opener Electric Letter Opener,50,0.5
925414,2024-03-19,12,Second Class,Canada,Matagami,Québec,N2M,Clytie Kelty,BOSTON Model 1800 Electric Pencil Sharpeners,65,0.39
153611,2024-04-16,30,First Class,United States,Minneapolis,Minnesota,55417,Pauline Webber,With Phone and Remote,100,0.57
243320,2024-03-10,6,Standard Class,United States,Birmingham,Alabama,35263,Rob Beeghly,Recycled Pressboard Report Cover with Reinforced Top Hinge,49,0.18
81803,2024-07-04,9,First Class,United States,Spartanburg,South Carolina,29305,Allen Goldenen,Button-String,99,0.3
603416,2024-06-13,29,First Class,Canada,Lac-Brome,Québec,L9G,Rick Bensley,Alliance Super-Size Bands,41,0.41
153801,2024-01-12,14,Standard Class,United States,Detroit,Michigan,48232,Bradley Nguyen,Newell 347,23,0.39
798526,2024-01-16,23,First Class,United States,Alexandria,Virginia,22309,Marina Lichtenstein,200 Dupl. Sets/Book,30,0.01
515082,2024-01-17,12,Standard Class,Mexico,La Esperanza,Veracruz Llave,95590,Sean Braxton,Ooma Telo VoIP Home Phone System,72,0.05
840595,2024-04-24,20,Standard Class,United States,Washington,District of Columbia,20016,Russell DAscenzo,Deflect-o DuraMat Lighweight,72,0.57
485865,2024-07-22,23,Second Class,United States,Savannah,Georgia,31416,Georgia Rosenberg,Cardinal Slant-D Ring Binder,97,0.6
18761,2024-03-06,6,Standard Class,United States,Huntsville,Alabama,35815,Shahid Collister,Newell 313,42,0.2
340854,2024-02-14,4,First Class,United States,Terre Haute,Indiana,47812,Candace McMahon,SAFCO PlanMaster Boards,21,0.58
12913,2024-02-02,16,Standard Class,Mexico,San Isidro,Jalisco,45147,Victoria Wilson,11 x 14-7/8,77,0.75
517949,2024-03-08,3,First Class,Mexico,Emiliano Zapata,Oaxaca,70805,Fred Hopkins,Global Geo Office Task Chair,63,0.02
413272,2024-02-27,4,Second Class,Canada,Princeton,British Columbia,V6V,Ed Braxton,Xerox 205,99,0.64
530892,2024-02-27,25,Standard Class,Canada,Neepawa,Manitoba,H3Z,Darren Koutras,Square Credit Card Reader,26,0.47
167969,2024-06-11,20,Standard Class,Mexico,Emiliano Zapata,Oaxaca,71836,Anthony Witt,Adams Phone Message Book,2,0.1
105749,2024-03-19,22,Expedited,United States,Washington,District of Columbia,20067,Brad Thomas,Xerox 1902,90,0.23
157261,2024-03-23,13,Expedited,United States,Memphis,Tennessee,38150,Erin Creighton,3/8,13,0.21
233343,2024-04-07,27,Second Class,United States,Pittsburgh,Pennsylvania,15250,Michelle Moray,14 7/8 X 11,38,0.15
520997,2024-01-14,7,Expedited,Mexico,Obrera,Chihuahua,32050,Darrin Van Huff,Martin-Yale Premier Letter Opener,94,0.32
131097,2024-01-15,4,Standard Class,United States,Tampa,Florida,33661,Lena Radford,Fellowes Stor/Drawer Steel Plus Storage Drawers,100,0.06
684337,2024-01-02,3,Expedited,United States,Philadelphia,Pennsylvania,19178,Randy Bradley,Logitech M510 Wireless Mouse,17,0.59
375938,2024-05-20,12,First Class,United States,Shreveport,Louisiana,71105,Jasper Cacioppo,Light Blue,78,0.59
956471,2024-07-16,7,Expedited,Mexico,Santa Elena,Chiapas,30807,Beth Thompson,Storex Dura Pro Binders,62,0.43
824374,2024-06-13,12,Standard Class,United States,Colorado Springs,Colorado,80915,Andy Yotov,Blank,24,0.68
500494,2024-07-22,7,Standard Class,Mexico,Benito Juarez,Veracruz Llave,95749,Ryan Akin,Microsoft Natural Keyboard Elite,20,0.56
68,2024-02-07,30,Standard Class,United States,Wichita,Kansas,67210,Mark Haberlin,Xerox 194,9,0.65
20207,2024-02-05,21,Standard Class,United States,Dayton,Ohio,45440,Trudy Glocke,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,22,0.02
127368,2024-03-15,26,Expedited,United States,Columbus,Ohio,43210,Pauline Webber,Trimflex Flexible Post Binders,25,0.72
14812,2024-01-21,27,Second Class,Mexico,El Carmen,Chiapas,29950,Carol Darley,Deflect-o DuraMat Lighweight,73,0.57
477172,2024-05-13,19,Second Class,Canada,Selkirk,Manitoba,R1A,Erica Hackney,GBC DocuBind TL300 Electric Binding System,63,0.06
576571,2024-05-11,16,Standard Class,Mexico,San Antonio,Guerrero,39260,John Lee,Maxell 74 Minute CD-R Spindle,12,0.45
881083,2024-06-20,10,Expedited,United States,Portland,Oregon,97255,Parhena Norris,Light Gray,55,0.23
472529,2024-02-09,5,Standard Class,Canada,Niverville,Manitoba,T5G,Thomas Seio,Xerox 1923,61,0.75
505706,2024-02-27,5,Standard Class,Mexico,San Jose,Hidalgo,43161,Cassandra Brandow,Eureka The Boss Cordless Rechargeable Stick Vac,20,0.43
722450,2024-01-16,14,First Class,Canada,North Vancouver,British Columbia,V7Y,Brendan Sweed,4009 Highlighters by Sanford,25,0.18
315505,2024-01-29,25,First Class,Canada,Carleton-sur-Mer,Québec,P0T,Mike Pelletier,Enermax Aurora Lite Keyboard,7,0.12
385233,2024-06-22,29,Second Class,United States,Lakeland,Florida,33805,Anthony ODonnell,Ibico Plastic and Wire Spiral Binding Combs,80,0.38
633114,2024-03-14,6,Second Class,Canada,Harrison Brook,New Brunswick,E7E,Giulietta Weimer,Xerox 2,31,0.71
981882,2024-01-17,28,Expedited,United States,Oakland,California,94627,Keith Dawkins,Wilson Electronics DB Pro Signal Booster,24,0.3
353222,2024-04-03,8,Expedited,United States,Lawrenceville,Georgia,30245,Maria Zettner,Belkin 7 Outlet SurgeMaster II,25,0.45
753888,2024-05-01,6,Second Class,Mexico,San Isidro,Veracruz Llave,94723,Anemone Ratner,Wilson Jones Century Plastic Molded Ring Binders,7,0.36
920661,2024-06-07,13,Standard Class,Canada,Fort Erie,Ontario,L2A,Amy Cox,Avery Trapezoid Ring Binder,67,0.53
286118,2024-03-25,1,Expedited,United States,Seattle,Washington,98195,Michael Grace,Avery Hole Reinforcements,62,0.02
75527,2024-02-16,15,Second Class,Canada,Dollard-Des Ormeaux,Québec,H9P,Katherine Hughes,ACCOHIDE Binder by Acco,1,0.58
995340,2024-02-26,20,Expedited,Mexico,Benito Juarez,Michoacan De Ocampo,61570,Sally Matthias,Xerox 1947,37,0.32
577365,2024-05-16,20,Standard Class,United States,Lancaster,Pennsylvania,17622,Chloris Kastensmidt,36,62,0.44
71744,2024-02-17,10,First Class,Canada,London,Ontario,N6C,Jamie Frazer,Plymouth Boxed Rubber Bands by Plymouth,37,0.67
880368,2024-04-03,5,Second Class,Canada,Irricana,Alberta,B3T,Ionia McGrath,Smoke,39,0.34
398546,2024-05-13,1,Expedited,Mexico,Emiliano Zapata,Oaxaca,71836,Bryan Spruell,Xerox 204,49,0.5
833528,2024-02-24,5,Standard Class,Canada,Cowansville,Québec,J2K,Amy Hunt,Phone,4,0.0
779657,2024-04-01,1,Standard Class,United States,Simi Valley,California,93094,Erica Smith,Ibico Laser Imprintable Binding System Covers,27,0.63
160930,2024-01-07,22,First Class,Canada,Sainte-Adèle,Québec,J8B,Nathan Cano,With Phone and Remote,96,0.31
295197,2024-02-22,12,Second Class,Canada,Sicamous,British Columbia,G2L,Paul Lucas,Bretford CR8500 Series Meeting Room Furniture,67,0.1
370951,2024-06-27,28,Standard Class,United States,Anchorage,Alaska,99522,Georgia Rosenberg,Executive Red,59,0.5
338278,2024-01-28,18,Expedited,Canada,Delaware,Ontario,M3H,Sung Pak,Kensington Expert Mouse Optical USB Trackball for PC or Mac,69,0.2
761441,2024-02-04,27,Expedited,Mexico,Ignacio Zaragoza,Veracruz Llave,93470,Neil FranzÃ¶sisch,Xerox 1976,38,0.25
467327,2024-07-05,29,Second Class,United States,Reading,Pennsylvania,19610,Nancy Lomonaco,Electrix Halogen Magnifier Lamp,75,0.61
449979,2024-01-05,30,Expedited,Mexico,La Loma,Veracruz Llave,92148,Jack OBriant,SANFORD Major Accent Highlighters,21,0.29
855243,2024-02-10,14,Standard Class,United States,Salt Lake City,Utah,84115,Jill Fjeld,Belkin 19 Vented Equipment Shelf,25,0.24
486044,2024-02-12,4,Second Class,United States,San Antonio,Texas,78225,Jennifer Jackson,Martin-Yale Premier Letter Opener,10,0.27
107807,2024-03-31,29,First Class,United States,San Jose,California,95138,Maribeth Schnelling,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,98,0.42
573317,2024-05-17,7,Expedited,Mexico,Lagunillas,Jalisco,49580,Tracy Poddar,Light Gray,65,0.68
749383,2024-06-12,11,Expedited,United States,Fort Wayne,Indiana,46862,Michael Knudson,SAFCO Arco Folding Chair,94,0.34
742041,2024-02-10,18,First Class,Mexico,Benito Juarez,Mexico,57000,Adrian Shami,Message Book,94,0.04
903921,2024-05-02,21,Standard Class,United States,Jamaica,New York,11407,Alyssa Tate,Acme Office Executive Series Stainless Steel Trimmers,65,0.66
578313,2024-07-16,28,Second Class,Canada,Nipawin,Saskatchewan,V9B,Laurel Beltran,Newell Chalk Holder,16,0.66
150142,2024-06-28,14,First Class,United States,Sparks,Nevada,89436,Mitch Webber,Smead Adjustable Mobile File Trolley with Lockable Top,45,0.1
877642,2024-02-12,24,Expedited,Canada,Estevan,Saskatchewan,S4A,Jack Garza,Hunt PowerHouse Electric Pencil Sharpener,8,0.44
257186,2024-04-21,11,First Class,United States,Kansas City,Missouri,64190,Lauren Leatherbury,Square Credit Card Reader,11,0.05
152911,2024-02-11,10,Second Class,Mexico,Obrera,Veracruz Llave,96370,Guy Armstrong,14 7/8 X 11,88,0.65
152281,2024-01-15,2,Standard Class,Canada,Napierville,Québec,M2N,Henry Goldwyn,Performers Binder/Pad Holder,70,0.63
831724,2024-03-12,6,Expedited,Canada,Camrose,Alberta,T4V,Adrian Hane,8-1/2x11,19,0.31
32082,2024-02-20,10,Expedited,United States,Cedar Rapids,Iowa,52410,Linda Southworth,Safco Wire Cube Shelving System,5,0.32
256448,2024-01-22,21,First Class,Mexico,Benito Juarez,Guerrero,41800,Larry Hughes,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,96,0.1
718015,2024-03-09,5,Second Class,Mexico,San Miguel,Mexico,51700,Nathan Gelder,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,49,0.7
179344,2024-02-07,22,First Class,United States,Annapolis,Maryland,21405,Chuck Magee,Eldon Shelf Savers Cubes and Bins,1,0.32
178874,2024-06-15,23,Expedited,United States,Las Vegas,Nevada,89155,Maris LaWare,GE DSL Phone Line Filter,3,0.54
992250,2024-04-16,20,Standard Class,United States,Baltimore,Maryland,21281,Maria Bertelson,Howard Miller 13 Diameter Goldtone Round Wall Clock,42,0.23
463774,2024-01-09,20,First Class,United States,San Diego,California,92176,Bruce Galang,Acco Clips to Go Binder Clips,41,0.24
932314,2024-01-25,15,Second Class,Mexico,Benito Juarez,Veracruz Llave,95749,Bryan Davis,Xerox 220,81,0.17
